Gene,SRR5962043,SRR5962046,SRR5962050,SRR5962052,SRR5962054,SRR5962057,SRR5962058,SRR5962063
LINC01030,0.473119568,0.190886358,0.219832154,0.447765124,0.207112921,0.20123562,0.107722841,0.194112363
LINC01031,0.434490183,0.306776437,0.291201284,0.191896079,0.177522346,0.295688133,0.276996887,0.308989942
LINC01061,2.390610342,1.132399327,1.234771079,0.60142344,2.176042789,1.493047541,1.768430764,1.142225406
LINC01069,0.620370638,0.284712557,0.073373103,0.342489594,0.30416241,0.237480355,0.065916616,0.127263401
LINC01080,0.296678637,0.977541237,0.643299719,0.960890358,0.377115913,0.392586844,0.840617984,0.270493011
LINC01085,4.069547357,1.478316415,1.970611983,1.97968796,1.843450632,3.185918645,2.224687621,2.831164887
LINC01088,1.606379066,0.966171311,1.952688238,1.011651977,0.802178969,2.429346423,1.95970019,3.148881139
LINC01089,8.050161378,6.616756683,5.759943361,5.251705858,6.804177621,8.154959894,6.398866296,5.622383167
LINC01091,0.158360849,0.40997869,0.530678075,0.454618718,0.301944876,0.224522833,0.336528219,0.281547844
LINC01094,12.22303037,18.35382157,23.97431721,15.90207287,23.42227006,44.57894396,38.60963144,35.51266338
LINC01098,0.697891139,0.375431235,0.157222259,0.587103291,0.095047236,0.056540849,0.459045158,0.54539439
LINC01099,1.368868786,0.322168145,0.233855891,0.483657516,0.049714418,0.284646555,1.163577934,0.474258572
LINC01102,6.265502378,4.976803018,3.960730116,7.776812775,4.303339221,6.846176929,5.767766109,4.144019612
LINC01103,1.479295035,0.668462123,0.559874167,0.9277464,0.664845212,0.85571206,1.068826915,0.995361717
LINC01106,6.135139826,5.117545964,5.889346241,6.062017911,5.922741498,3.932465852,3.941604333,5.43233159
LINC01107,1.53930713,0.656635066,0.568932776,0.269106246,1.166130383,1.09120909,1.158528254,1.315728643
LINC01108,0.403258134,0.332178834,0.65580011,0.133576646,0.370713767,0.200107732,0.749833525,0.330898972
LINC01114,9.318907839,9.375490565,8.094730566,7.930019356,7.698648793,8.362936472,8.305800992,9.523433817
LINC01115,0,0.356951459,0.130797922,0.167461327,0.258196413,0.537577502,0,0.051854855
LINC01116,0.29438505,0,0.444894189,0.028892783,0.761765251,0.417376931,0.729854358,0.322082233
LINC01118,0.70251964,0,0.455011808,0.103424481,0.218691659,0.313037092,0.426544249,0.137252878
LINC01119,0.680430946,0.456404264,0.482859699,0.270466014,0.291908282,0.549884658,0.289192961,0.027916845
LINC01121,0.349472475,0.1518454,0.079486849,0.154347326,0.043934195,0.160077983,0.085690869,0.154411608
LINC01122,17.37183805,13.11566103,15.90126377,10.79961597,14.64051053,9.973794049,11.51353318,11.9024385
LINC01123,2.799843513,2.900826338,3.1314886,2.392500665,4.476323783,3.3914168,2.68390842,3.146507402
LINC01126,0.252583902,0.200632008,0.112026969,0.097611246,0.232199482,0.13429184,0.50321156,0.077722939
LINC01128,10.296534,10.22393841,10.26005376,8.519994282,8.763592916,8.769265965,9.813086472,10.95199128
LINC01135,1.085269796,1.004660308,1.112437091,0.852121108,1.064196971,1.066823286,0.871260026,0.732215989
LINC01138,6.800473044,6.334813661,4.781941484,3.634467484,5.872232089,5.712075892,5.859534889,4.407905721
LINC01139,0.025015945,0.176627752,0.059174222,0.088387944,0.081767357,0.19152407,0.212642744,0.225798929
LINC01140,2.359867316,2.657498753,4.84023795,1.728295198,3.527210652,1.677136343,4.41183197,3.529679458
LINC01141,1.34431087,1.832109291,3.531183426,2.333480053,3.103920497,4.574289446,2.62423072,2.103572034
LINC01144,0.281305403,0.044137486,0.184837982,0.17945892,0.255410425,0.292477316,0.232475544,0.051295331
LINC01145,0.655208372,0.583299535,0.505392174,0.515847811,0.675075981,1.090505992,0.45403207,0.864899423
LINC01152,1.888042626,2.466184442,1.214218138,1.271650518,2.150303351,1.94741039,1.730272749,1.510527694
LINC01159,6.059382564,2.230173389,3.202104204,2.06407113,3.147324228,5.675508904,2.157519562,3.596844919
LINC01164,0.340787148,0.037017909,0.72860705,0.046311194,1.735113668,0.111499726,0,0.322658712
LINC01166,0.552840674,0.677957323,0.911964455,0.796753921,0.796515533,0.544544038,0.649246101,1.695184671
LINC01168,1.612915446,0.751618682,1.335350557,0.356178531,2.504195657,0.823240621,0.342756158,0.952919861
LINC01170,0.470949958,0.926303627,0.696258367,1.039994161,0.632233668,1.316341275,2.037348163,0.7176825
LINC01176,2.268240908,1.96185677,1.877901764,1.427546214,2.421132393,2.484278934,2.470339901,2.093890577
LINC01182,1.846337905,0.186232372,0.277297705,0.258873005,0.443042533,0.847644003,1.027609819,0.769543007
LINC01202,0.471463088,1.03780719,1.886045958,0.845150397,2.492840643,0.896491781,0.913490717,1.274380401
LINC01206,0.338045863,0.039780149,0.099954255,0.149300671,0.161137075,0.287567344,0.209525116,0.161809755
LINC01224,0.175883031,0.124184094,0.182019386,0.126230249,0.116775132,0.411453325,0.140161544,0.054121209
LINC01231,0.227540406,0.441807672,0.386858402,0.188428215,0.232418984,0.145172292,0.090663706,0.116694618
LINC01232,0.735446051,0.970808276,1.077838011,0.607264053,0.927586445,0.598424831,0.509633435,0.734671677
LINC01234,2.034684139,1.735126941,2.484614723,1.610539922,3.476443749,1.034017875,2.133848274,2.255027773
LINC01235,0.386397167,0.363759798,0.571254452,1.023932475,0.434149882,1.040878946,1.505390021,0.713392818
LINC01239,0.830237335,0.273559039,0.409144454,0.635580379,0.565358686,0.61209424,0.940967561,0.454175059
LINC01241,0.570235434,0.268413881,0.224811538,0.153907759,0.375364117,0.619831255,0.740539187,0.337938233
LINC01250,5.383766084,2.502696588,5.220593623,3.234376364,4.768247543,2.702388921,3.6951946,6.585425321
LINC01252,11.5405228,6.957876324,9.282915386,8.011349893,8.337678584,7.641126618,6.455426368,8.133952592
LINC01257,0.797069856,1.067340789,0.958972281,0.655508429,1.134208301,1.005381253,0.408855733,0.608939901
LINC01260,1.398213619,1.170893186,0.884542205,0.560087413,1.049555054,1.134103967,0.656451043,1.254051037
LINC01266,1.172457114,1.385341258,1.103700258,1.468932433,1.661968805,2.05582527,2.516979914,0.687196932
LINC01277,3.766160149,1.911941923,1.748608858,1.732088555,1.615065703,2.727184867,2.182735028,2.400786543
LINC01278,15.3888905,10.50885522,9.857163578,9.146445661,11.08917434,8.794141009,9.374240032,12.87624724
LINC01284,0.902034199,0.702776149,0.459854742,0.398390649,0.31771526,0.264599455,0.066099575,0.638083178
LINC01285,1.18293323,0.649617615,0.479318125,0.39667649,0.528070059,0.894482091,1.326737476,0.701040906
LINC01289,1.498270511,0.658230163,0.531614891,0.852887688,1.278729346,0.708078923,1.061310942,1.393349851
LINC01291,0.476783798,0.048091185,0.241674236,0.421150788,1.071413807,0.840147214,0.434228544,0.726572711
LINC01299,1.943970345,1.608469962,1.490882473,3.997717111,2.655806902,2.842276255,1.710524111,0.423712098
LINC01301,3.933674685,2.065844414,3.671995103,2.326024146,2.975323205,1.244484594,2.86704713,2.694304805
LINC01305,0.293331239,0.621328968,0.501123549,0.230314841,0.412810336,0.166353138,0.554088912,0.267441063
LINC01310,2.033089648,0.80010621,0.571584374,0.912650544,1.211964115,1.956319235,1.133235945,1.422139892
LINC01311,0.218228304,0.154082426,0.145184166,0.216860137,0.300924754,0.301667401,0.260859867,0.335756655
LINC01315,1.238599217,0.672712471,0.882713376,0.533010696,0.700701447,1.161712307,0.911115904,0.912108535
LINC01322,1.790127793,2.466719383,2.168461533,2.269856917,2.44194429,2.357911601,1.87139666,3.482747282
LINC01338,1.138538881,1.071836724,1.260264709,0.747820535,0.405541438,1.117531346,1.98521205,0.934243635
LINC01340,0.263135782,0.139342373,0.252865121,0.07263502,0.362849681,0.53162753,0.244642345,0.242909619
LINC01343,0.465646468,0.30529076,0.078676299,0.249725754,0.108715464,0.226350889,0.848170549,0.655015837
LINC01347,0.423363184,0.085405743,0.178830137,0.227049269,0.420084861,0.077173865,0.385575978,0.099256127
LINC01352,0.311142702,0.292914173,0.337331354,0.377901353,0.434345464,0.727874079,0.551000557,0.255312396
LINC01353,0.21042804,0.212249952,0.231102465,0.17259772,0.221080855,0.102289134,0.25552843,0.197336689
LINC01354,3.220637604,1.999521471,1.986666168,2.611858273,3.153564561,4.534704993,4.21855365,3.007253802
LINC01355,12.45126988,8.745682784,6.693859872,13.39805909,7.690400578,15.32399679,12.81756173,10.98665632
LINC01356,0.403960674,1.022041023,1.074997013,0.594708256,0.825243578,0.572732434,0.321917081,0.552459084
LINC01359,5.504899185,3.030026718,1.732715561,3.110996455,3.337479203,5.790661813,5.314553697,4.711404982
LINC01361,0.411791932,0.648596364,1.198864529,0.363742429,0.724762257,0.377247576,0.538515407,0.701795416
LINC01364,0.215194294,0.337644957,0.155538026,0.454090933,0.283308301,0.630541791,0.431897641,0.902523158
LINC01372,0.68930224,0.331833554,0.389100652,0.622709736,0.53766202,0.55971925,0.665825883,0.514196701
LINC01375,0.111080576,0.470577765,0.420410691,0.735894429,0.28138625,0.718150811,0.731768113,0.182297368
LINC01378,0.642638411,0.129640491,0.217162227,0.29734196,0.57514623,0.338418953,0.227608824,0.527325728
LINC01389,0.703966047,0.165680917,0.356829358,0.399744333,0.342409249,0.313681599,0.284948303,0.165042559
LINC01410,21.95632679,8.725821888,6.11244707,6.521500764,6.937968389,11.16839672,9.891115001,19.25454421
LINC01411,0.404449697,0.307532648,0.478354833,1.003067493,0.737262622,1.058632187,1.190055819,0.714811408
LINC01414,0.325207284,0.335592729,0.680503556,0.298309311,0.838115408,0.361767687,0.345544459,0.328434806
LINC01416,0.34374195,0.130686057,0.031273381,0.221885498,0.259282668,0.314906163,0.280952469,0.260365065
LINC01422,0.33552154,0.129217401,0.342718049,0.229014392,0.311559351,0.389209041,0.324094298,0.125143993
LINC01424,0.218944619,0.38647047,0.550273834,0.157135306,0.357822238,0.302657599,0.290795685,0.314401498
LINC01435,0.396167298,0.344268498,0.216257995,0.188429736,0.473142465,0.259238328,0.194280938,0.225055723
LINC01436,0.412274068,0.187129614,0.191560659,0.13006011,0.108286309,0.225457368,0.156448591,0.19331264
LINC01445,1.698918088,1.575865316,1.063779653,1.736082682,0.748579645,3.853941452,1.73437104,0.546694294
LINC01461,0.428907743,0.216310639,0.271758267,0.257084318,0.525724482,0.495168936,0.227864967,0.175973054
LINC01465,0.635454592,0.673004257,0.450942765,0.912124281,0.233668458,0.891933358,1.046549777,0.651788684
LINC01470,4.726608507,3.92496822,1.142671828,4.227606074,3.449402776,7.637010562,4.706330754,2.000224036
LINC01473,4.621778474,5.038851297,4.521769194,5.718489478,5.901089583,6.591268517,6.210725476,4.071321083
LINC01476,0.759859327,1.192237327,4.177330253,0.571759513,3.438061832,0.646393735,0.717669261,0.669699097
LINC01479,0.06632807,0.444900603,0.019612051,0.205060274,0,0.366753828,0.140951929,0.27213202
LINC01484,0.366312779,0.431065087,0.288832768,0.094374572,0.124722235,0.077903329,0.259480353,0.250485797
LINC01485,0.246157724,0.193113657,0.161743417,0.132876989,0.234673102,0.093066823,0.11624509,0.134658723
LINC01494,0.462850082,0.367650277,0.581640896,0.549382665,0.555509232,0.467560596,0.430320531,0.261111097
LINC01503,0.529687838,0.631111092,0.606900322,0.409396555,0.541044604,0.647726693,0.492460865,0.597633565
LINC01507,1.681619755,1.5910163,0.875117016,1.054635239,0.934414931,2.317430697,1.179275851,1.821436407
LINC01508,0.992320959,0.83624633,0.094649022,1.258249048,0.17002269,1.497673344,0.714255238,0.814262521
LINC01512,1.752218168,0.44351462,0.488773862,0.321233718,0.391726875,0.393735239,0.632307719,0.813852769
LINC01515,0.140663033,0.212821366,0.950665162,0.301749797,0.131363581,0.547010742,0.448378625,0.148400966
LINC01516,0.491602577,0.469607577,0.188110731,0.306522673,0.378083973,0.442793946,0.430166845,0.261017843
LINC01521,8.228813244,7.767108139,9.97150815,5.712898308,7.774112499,5.207054786,6.319798557,7.155031831
LINC01524,0.179233873,0.903928509,0.181701683,0.610663472,0.083692222,0.413846789,0.897800118,0.525260012
LINC01529,0.746759016,0.593164331,0.828013471,0.34355429,0.80090839,0.158812405,0.56203301,0.127659024
LINC01530,0.428095,0.889990867,0.703223394,0.840318202,0.689920516,0.991351506,0.429596012,0.585465336
LINC01532,0.938115153,0.794839474,2.48853306,0.840490074,1.752189808,1.026040635,1.053740082,1.165671713
LINC01535,4.359365895,2.122742671,1.777914924,1.24815726,3.316592732,2.608671732,3.961144398,4.243224874
LINC01537,1.817265135,0.689071936,1.432889455,0.683704597,1.429983197,0.543928827,0.929697261,1.684483072
LINC01539,0.051244116,0.253270191,0.151519897,0.147110441,0.10468563,0.043592116,0.136121801,0.231269828
LINC01546,0.92341002,0.54021491,0.171622759,0.326265162,0.711448609,0.628417847,0.644759936,0.627822416
LINC01547,1.075692519,1.012672263,1.226816285,0.531646366,1.506865225,0.74076715,1.360669128,0.420321045
LINC01549,1.364808516,1.151664493,1.24017814,1.617210997,1.020051716,1.529134079,1.237939956,0.273149336
LINC01550,0.820040169,0.758687197,0.769220085,0.674399162,0.508350044,1.058409539,0.600911884,0.30164266
LINC01551,9.239934044,9.855631614,6.98200021,9.722635827,6.856697726,9.287783635,11.37014423,12.83099929
LINC01554,0.742006538,1.103935609,0.188055744,0.912915197,1.082736459,1.600560112,1.830234452,0.630608731
LINC01560,1.679422595,1.720535213,1.791568007,2.050666619,1.627976931,2.745236924,2.624186809,1.864451917
LINC01561,7.233117337,6.166567459,1.82810589,4.758707924,2.084637038,5.719004343,6.441744663,6.550921355
LINC01563,5.007745162,3.557463836,4.978068106,3.161525363,4.205062772,5.383761052,5.027117146,2.722642707
LINC01567,13.56085652,5.281057938,7.480942605,3.030537448,6.603596295,5.58812839,6.668866815,7.658526933
LINC01569,0.494974082,0.109213044,0.567126349,0.245935439,0.227513956,0.289480358,0.328704875,0.330003168
LINC01570,3.619384327,0.820574993,0.765823107,0.381300772,0.56981064,0.677927709,1.164302453,2.615722799
LINC01572,6.604622715,4.701177162,3.794604026,4.44662298,5.034990468,5.59555194,4.621379041,3.326611889
LINC01574,0.158777552,0.470847667,0.41314018,0.098175534,0.363287279,0.621313621,0.337413743,0.338746434
LINC01581,0.494516053,0.302603898,0.019495967,0.145604658,0.228987153,0.112179388,0.350294085,0.216417015
LINC01585,0.604143335,0.331770333,0.119089752,0.118588781,0.329118114,0.256964976,0.570599169,0.44065606
LINC01586,2.27021422,1.291896813,1.462751501,0.972728246,1.287502396,0.893547555,1.94414864,0.834114312
LINC01588,1.80943732,0.464571838,0.642022797,0.377781195,0.497342575,0.139931277,0.419474697,0.404934141
LINC01590,4.324083908,2.696503237,3.023738402,2.244324008,2.579150005,3.034002465,2.64938032,3.496387794
LINC01591,0.113894181,0.074230342,0.056991032,0.073518717,0.128864634,0.037264228,0.027926924,0.05032323
LINC01599,0.328930059,0.232244583,0.088417155,0.396203462,0.061087724,0.203500183,0.285954579,0.883335449
LINC01600,0.566516103,0.294732972,0.564240547,0.329218931,0.475112356,0.380464252,0.855393786,0.782926364
LINC01605,0.403306348,1.322094225,1.039184145,0.941509865,0.717975983,1.200789943,0.76522773,0.969177135
LINC01607,0.217301915,0.187523525,0.456905806,0.213273636,0.295947965,0.102696345,0.205236547,0.257558968
LINC01608,5.663053405,3.976728613,1.219448019,6.04893585,3.986255734,9.215935742,7.096369771,3.207368329
LINC01612,0,0.068584284,0.038295432,0.200205264,0.052916898,0.137719446,0.378440561,0.053137804
LINC01619,0.094109406,0.265787807,0.074204019,0.263239776,0.307606905,0.213484184,0.333315452,0.180186438
LINC01621,0.978817721,0.237567245,0.560749887,0.175622976,0.049990203,0.208164071,0.130003638,0.225895009
LINC01622,0.294515915,0.270329942,0.923082024,0.273158171,0.986723977,0.901934936,0.250347019,0.990843139
LINC01625,0.339461276,0.653673439,0.583987011,0.436147779,0.655652857,0.52503891,0.754169663,0.455808416
LINC01630,13.60775453,8.362866933,6.473135705,12.50486052,8.740719668,23.97234444,16.9686802,9.30957422
LINC01637,0.312072535,0.380590983,0.805303816,0.263128744,0.185462413,0.217204748,0.241155138,0.512150765
LINC01649,1.295718499,0.623765381,0.696584216,0.598276505,0.336890741,0.801626197,0.87611211,1.449844797
LINC01664,0.965579658,1.090812536,1.7701312,1.279368036,2.511731896,0.739255488,1.607342322,1.109247413
LINC01695,0.578851884,0.506015167,0.065202433,0.292176668,0.202718658,0.844140228,0.322169565,0.746404721
LINC01697,0.443891825,0.250731653,0.315002535,0.222188176,0.205545451,1.006954437,0.157217021,0.558503637
LINC01700,0.737109419,0.141939268,0.554782772,0.251561592,0.301165362,0.142509306,0.427202903,0.439887422
LINC01719,0.763881714,1.383541912,1.806931799,1.217481874,0.583498567,1.553906587,0.846941061,1.117363334
LINC01721,0.452002033,0.182366209,0.76370916,0.114074474,0.976151291,0.274647907,0.320178967,0.300249502
LINC01725,1.855897964,2.043299087,0.706872906,2.222839982,0.732571468,1.284420597,1.537459146,2.37466413
LINC01727,0.436745888,0.199532948,0.653286998,0.306358406,1.522022128,0.131127896,0.191082807,0.105405237
LINC01730,0.387168583,0.420560793,0.405079485,0.236763851,0.328544031,0.228014889,0.253157276,0.195505521
LINC01736,0.124680241,1.67260451,1.081395878,1.927311046,2.097086748,2.103571527,1.236454326,1.19359421
LINC01741,0.077458512,0.191416436,0.206128157,0.128288153,0.055383482,0.131784122,0.205756152,0.286018382
LINC01750,2.77449696,1.912321245,2.207186678,1.356669462,2.712527096,1.573464448,2.807621913,3.496286062
LINC01770,5.461493215,3.950197977,2.520769732,5.221340754,3.673705809,6.515673695,4.95380897,2.459361336
LINC01776,2.418984017,1.103918588,1.011818919,0.482066557,1.361979749,0.727748107,1.441851877,0.580955235
LINC01792,5.854743593,2.620334951,0.983820322,6.372641181,2.849616025,8.872343155,5.608986615,3.281550444
LINC01793,0.987024356,0.624806084,0.825219314,1.217589864,0.417180679,0.984402548,1.012585192,1.11712596
LINC01814,2.042325987,1.21540513,1.846147755,0.798922857,1.35895456,1.042414045,0.620012847,0.933692589
LINC01819,0.920310578,0.201660554,0.431638234,0.308350907,0.583474647,0.350948757,0.640668964,0.57289018
LINC01821,0.657391757,0.584495857,2.548528015,0.989314674,2.327820068,1.159878391,0.620891052,1.5583585
LINC01829,0.141747838,0.166804292,0.181620221,0.156510178,0.135134515,0.100484514,0.175714217,0.096927604
LINC01844,1.587747973,1.990823819,3.334851112,1.716832995,1.867854766,2.025987522,2.036082084,2.740473995
LINC01845,0.552258667,2.122942058,0.70760403,1.178895803,1.617084841,2.218466634,2.086381285,1.258787208
LINC01876,1.224403771,0.528307612,0.382147844,0.510725107,0.027792346,0.376122618,0.469795853,0.195358575
LINC01877,5.260621789,3.761937692,1.934371437,6.821251977,1.832471304,9.437833673,8.061923417,2.352034502
LINC01879,0.401171176,0.056650239,0.173974983,0.059060157,0.185763525,0.182008801,0.227338044,0.570589916
LINC01881,5.222498647,4.59589107,6.042527969,5.1368283,5.896266165,5.580142362,4.31596124,4.32679738
LINC01907,0.023600533,0.066653634,0.167478364,0.135503744,0.318206325,0.100381979,0.200611333,0.096828698
LINC01909,0.163478373,0.415532349,0.676727778,0.649813831,0.507629627,0.862215722,0.833767984,0.563406534
LINC01918,2.772761273,1.353497687,1.578983962,0.786170852,0.909104647,1.659840116,1.163914579,1.994334907
LINC01921,1.047019232,0.304400813,0.382428889,0.312816542,0.41520516,0.44533682,0.327204608,0.454841966
LINC01923,0.185429314,0.617214787,0.281973641,0.655170768,0.400456306,0.180274491,0.450343609,0.478206323
LINC01927,0.235096158,0.226352938,0.126388775,0.066074977,0.078590204,0.090904795,0.340633828,0.420897524
LINC01945,0.263452614,0.204614886,0.280434003,0.919212108,0.333685447,0.918862036,0.671826951,2.010470668
LINC01948,0.257184852,0.204286627,0.266157734,0.212977042,0.065674755,0.10939043,0.034158522,0.211036544
LINC01949,0.539754138,0.28080992,0.352790864,0.200746738,0.510702656,0.289993034,0.301846434,0.396281303
LINC01963,47.3822935,53.89935914,45.00219154,62.05368761,40.99180292,47.86451219,51.48960794,74.49581538
LINC01978,0.477083411,0.376479233,0.298726365,0.34704801,0.27518813,0.811686367,0.238549796,0.184224617
LINC01979,0.440131168,0.382473003,0.180192594,0.358869168,0.248991395,0.576013561,0.467655228,0.25003083
LINC01990,0.767284213,1.061828467,0.780441518,0.853970635,0.91540267,1.200986225,1.239206035,1.511053307
LINC02016,0.244490913,0.094159321,0.197159157,0.088348398,0.09081197,0.075629977,0.283396807,0.16414393
LINC02035,14.41380244,9.643466767,7.745917099,10.96430453,8.107568594,11.33293059,11.98450363,13.02166973
LINC02043,0.494974082,0.262111305,0.457359959,0.177620039,0.556145225,0.184214773,0.558798287,0.228463732
LINC02044,0.489963316,0.610489121,1.039681065,1.018335221,1.389535709,1.569128673,1.071831108,0.804092187
LINC02056,0.169177904,0.262789707,0.24011016,0.239100097,0.442381212,0.057566201,0.143806096,0.249878233
LINC02060,2.981415743,1.637269234,1.583529559,2.572571024,1.883598415,3.428590211,2.903873199,3.171312956
LINC02065,0.475578459,0.25184044,0.3515506,0.30193688,0.145732528,0.202281479,0.126329813,0.463412853
LINC02067,5.571971121,6.752947767,7.643201272,12.81193228,7.885867223,7.818456884,7.385266337,5.444166366
LINC02070,0.075337116,0,0.011137934,0.016636621,0,0.192262323,0.120072601,0.649098449
LINC02072,0.843737129,0.333608585,0.319332257,0.655852173,0.592937159,2.124529726,1.111661372,0.553872023
LINC02080,0.675885097,0.620380664,0.899313358,0.283584578,0.276150562,0.057495891,0.646337047,0.360494388
LINC02082,1.955169663,0.620210455,0.569731106,0.337897717,0.486247868,0.385673041,0.69247941,0.511529072
LINC02097,1.807470896,0.899605214,0.543198832,0.628157933,1.271170593,1.814838211,1.511215448,1.094123316
LINC02102,1.120324491,0.335583003,0.521986046,0.434824515,0.34677115,0.462076427,0.541084157,0.529292539
LINC02112,0.635592345,0.201945045,0.11276013,0.112285786,0.285656693,0.216273142,0.641572783,0.59977558
LINC02115,0.359204724,0.19021525,0.14161408,0.330511775,0.342445833,0.432886115,0.190833982,0.171937701
LINC02125,0.917114708,0.535894047,0.448841038,0.335214685,0.529764165,1.049190158,0.907262779,0.856351143
LINC02139,0.345525851,0.24396222,0.255414891,0.178038312,0.047057879,0.073482597,0.183566835,0.118135816
LINC02143,1.062612871,1.896513742,0.436383414,1.251497361,0.337678697,0.979266998,0.439080628,1.114147485
LINC02145,1.354559693,0.683143818,0.152578907,0.470055276,0.882869922,0.466403413,0.514024461,0.793930331
LINC02150,0.558664182,0.435971954,0.556420165,0.220766047,1.069203308,0.250127341,0.312421488,1.037475772
LINC02153,0.810566206,0.214615849,0.159780176,0.432574967,0.1931872,0.660798469,0.394742244,1.635089556
LINC02181,0.518240564,0.086096303,0.126193265,0.215421278,0.09964271,0.129663108,0.129564535,0.225132022
LINC02185,0.084501134,0.178988787,0.383111136,0.186603024,0.299217984,0.527142347,0.628498504,0.323579948
LINC02192,0.11615333,0.594581924,0.927301772,0.615600615,0.320338029,0.296426387,0.740502595,0.238278005
LINC02198,1.917625083,1.864147387,0.936796204,1.399283123,2.33913287,0.709250754,0.708711568,1.299875469
LINC02199,0.469262484,0.378660333,0.317149067,1.184305975,0.903867552,1.482706132,0.961601723,0.330051208
LINC02208,0.237909764,0.503936192,0.602963656,0.255181555,0.694316187,0.115648008,0.288900226,0.725103255
LINC02217,2.532588916,2.449781209,2.620948009,2.013368829,3.021486191,1.96051439,1.210935147,2.202839464
LINC02218,0.20326144,0.111622709,0.120201712,0.089772048,0.15686804,0.153697363,0.215972605,0.240917375
LINC02225,0.514727862,0.085512731,0.393919148,0.173843414,0.136080063,0.206054775,0.160857913,0.521747446
LINC02226,0.419871146,0.40762495,0.144839988,0.417238795,0.264471923,0.699465964,0.427539548,0.258398254
LINC02232,4.949809694,3.514281949,4.504550098,6.825562471,5.213231825,4.327645373,3.798420299,5.663722931
LINC02245,0.957128511,0.184306585,0.102911337,0.038429409,0.248856317,0.542803869,0,0.309394043
LINC02254,0.969973978,0.991245449,0.966077831,0.800425598,1.647808104,0.434280594,0.813657086,0.607416753
LINC02268,0.475819527,0.359954423,1.487310351,0.270192235,1.138678546,0.664976046,0.325012754,0.501994561
LINC02275,0.401763514,0.152745073,0.018276069,0.232039647,0.101016005,0.21032024,0.164187774,0.253594262
LINC02298,0.939296385,0.331600125,0.49011799,0.158618274,0.564373741,0.282012865,0.293540076,0.385376241
LINC02328,0.935422082,0.560394339,0.502887208,0.726119007,1.204481344,1.085100921,0.572256782,0.325637187
LINC02338,0.410211217,0.502032289,1.455507465,0.338189747,0.8715332,0.744440841,1.19136215,0.987372961
LINC02346,0.283426799,0.120069912,0.838043518,0.050071089,0.486366062,0.096441697,0.331266307,0.093027893
LINC02347,0.494753677,0.196495943,2.084632742,0.737477783,1.541352386,0.49978888,0.854252119,0.380603334
LINC02355,0.712610047,0.340363429,0.396623697,0.527635507,0.642254784,0.677517568,0.712634218,0.705129951
LINC02362,0.606168304,0.337888112,0.264133395,0.338171495,0.325876236,0.515652543,0.406784633,0.235610377
LINC02367,0.331950293,0.281252462,0.176673422,0.205251919,0.203440482,0.310620191,0.035270915,0.354102253
LINC02381,0.684288031,0.579778651,0.505830034,0.906663916,0.838751401,0.756739208,0.763434728,0.168450568
LINC02389,9.920323664,11.11488488,8.483061399,8.053119402,4.76680108,8.894602086,14.07901197,14.86647898
LINC02391,0.162118063,0.297609495,0.325961252,0.343683574,0.874336073,0.579221449,0.792378906,0.15963383
LINC02393,0.271345861,0.143689983,0.140406402,0.284624938,0.180156372,0.63477503,0.396432789,0.278320692
LINC02396,0.532222493,0.352295042,0.177040003,0.073456356,0.231044282,0.481045442,0.247408691,0.327541829
LINC02398,0.891812926,0.726546976,0.851932842,0.560516333,0.798818898,1.13796515,0.546682715,1.182121147
LINC02418,0.493224619,0.928657366,0.972252674,0.653509844,0.443343644,0.895091443,0.419255146,0.75548144
LINC02421,0.600017632,0.222973085,0.168077112,0.181317573,0.154833424,0.2955065,0.46976658,0.336872877
LINC02426,0.222471096,0.196347618,0.246678059,0.393024586,0.215878936,0.544095813,0.118191778,0.319465471
LINC02432,0.103604032,0.109726101,0.352289871,0.091515106,0,0.154233476,0.165124526,0.148773982
LINC02447,0.415166881,0.795646748,0.631324759,0.288139952,0.472533206,0.756797799,0.724713198,0.535339917
LINC02449,2.517653047,2.625652749,2.622565036,0.867110493,5.605687559,2.181003195,1.251650934,2.027988284
LINC02453,0.237716909,0.311707619,0.200824961,0.359964283,0.222001075,0.288885654,0.144333019,0.139329898
LINC02458,1.424793061,2.077588798,2.60098567,1.983572576,2.885372358,1.212036592,1.645536928,2.109523332
LINC02470,0.815277359,1.247209797,0.703101201,0.645132215,0.360861499,0.462357666,0.757978878,0.724735891
LINC02475,0.602111478,0.604128187,0.543471731,0.517858564,0.828659931,1.213108817,1.077499191,0.702100611
LINC02487,0.302381612,0.189777572,0.139080603,0.133549268,0.054909302,0.342971517,0.14279616,0.248123363
LINC02523,0.236897279,1.003583131,0.100066266,0.269042364,0.179753951,1.612181746,1.402394851,0.277698999
LINC02525,0.436280972,0.663472583,1.051851534,0.637349294,0.94611749,1.027754438,0.891469722,0.633378091
LINC02538,0.429582732,0.368306795,0.108874378,0.16262457,0.137906433,0.339332981,0.0978101,0.553928541
LINC02552,0.225608421,0.495578957,0.652260573,0.066427847,0.747667867,0.533109896,0.213081847,0.390821708
LINC02580,0.162548541,0.160676788,0.288376579,0.201014432,0.292219243,0.719035543,0.656311994,0.05335257
LINC02587,0.234076786,0.306934487,0.415274493,0.383989888,0.519178816,0.398246788,0.497430042,0.960374526
LINC02593,0.253300218,0.223556657,0.09362056,0.307648208,0.05174622,0.269345371,0.336425762,0.311773432
LINC02595,2.363717513,1.569587055,1.597508492,1.031526793,1.483129446,1.843193594,1.674356695,4.063883373
