Geneid,featureCounts on data 326: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 334: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 336: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 344: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 348: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 352: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 358: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 360: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 372: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
644962,44,12,36,38,56,48,40,42,71
644974,0,0,7,3,1,4,4,4,9
64499,2,3,0,0,5,0,2,2,6
644990,24,5,7,14,4,13,7,13,11
644994,0,0,0,0,0,0,0,0,0
644997,1,3,2,7,2,2,0,1,6
645,113,153,210,387,296,330,405,235,328
6450,496,372,453,728,667,623,824,561,886
645027,1,0,0,2,0,0,0,0,4
645030,71,38,15,89,78,60,106,76,72
645037,0,0,0,0,0,0,1,0,0
64506,18,12,19,43,23,27,33,40,39
645073,0,0,0,0,0,0,0,0,0
6451,2035,1778,2090,3356,3685,3066,4194,3059,3423
645104,0,0,0,2,0,2,1,3,0
645121,463,184,221,457,320,333,560,507,614
645142,0,0,2,0,1,3,1,0,0
645158,42,16,35,45,59,40,67,44,45
645166,162,50,92,91,129,159,120,85,183
645177,11,2,8,13,20,18,63,16,4
64518,27,36,60,55,65,34,100,54,46
645188,17,6,0,6,13,6,0,9,29
645191,286,80,97,174,134,139,219,265,328
6452,597,240,370,802,478,516,906,613,1090
645202,0,0,0,0,0,0,0,0,0
645206,97,103,94,110,133,130,170,137,113
645212,283,199,254,419,369,346,483,402,395
645249,0,0,2,0,0,0,2,0,3
6453,8480,5274,8193,11246,9383,9057,12203,9810,12291
645323,2661,2795,2138,4941,6119,3615,5102,3714,3894
645332,38,23,54,77,38,54,88,48,46
645339,5,1,7,2,2,9,8,2,2
645354,0,0,0,0,0,0,0,0,0
645355,5,0,0,0,0,2,0,2,0
645359,0,0,0,0,0,0,1,0,0
645367,29,6,6,9,23,9,8,18,29
645369,97,75,70,203,121,107,195,128,195
645382,1,0,0,0,0,0,0,0,0
645402,6,5,1,10,4,7,6,11,15
645414,0,0,0,0,0,0,0,0,0
645425,0,0,0,0,0,0,0,2,0
645426,4,0,3,14,4,9,17,7,17
645431,17,10,10,14,7,12,23,16,10
645432,21,10,43,65,32,25,25,32,38
645434,29,11,15,25,49,33,46,25,26
645455,177,211,211,412,188,264,437,335,404
6455,274,144,218,320,222,276,327,224,331
645513,560,471,558,470,484,862,1094,905,1076
645520,0,0,1,0,0,0,0,0,1
645528,3,0,0,2,2,3,0,0,0
645553,58,5,9,20,29,24,22,13,37
645591,120,21,49,65,51,86,77,67,108
6456,2351,1584,2763,4995,3013,3527,6563,4181,5486
645638,11,0,6,7,15,8,15,4,13
645644,215,56,126,74,126,175,177,114,159
645676,89,47,69,68,62,73,80,75,106
645682,30,13,10,18,7,20,19,21,22
645683,24,12,22,24,21,11,29,22,32
645687,13,3,11,14,17,24,17,9,13
6457,3977,2251,3440,5650,4765,4332,7433,5113,6018
645700,39,93,77,34,83,68,61,97,67
645745,3,1,4,2,0,1,0,0,4
645752,18,14,1,37,27,1,87,15,29
64577,219,121,277,322,232,338,425,212,489
645784,2837,4854,7379,6850,9193,6683,8085,5438,3749
64579,30,87,68,64,41,107,44,44,29
6458,79,12,29,45,52,56,35,31,68
64581,82,154,122,385,431,232,478,295,388
645811,52,8,36,43,38,36,22,33,34
64582,878,280,399,788,571,633,888,749,999
645832,6,0,6,2,7,2,5,3,13
645836,3,4,7,4,7,16,3,16,8
645840,7,5,10,15,15,21,8,9,6
645843,479,192,245,438,469,418,576,526,621
645864,2,0,2,0,2,0,0,2,0
645884,0,0,0,0,0,0,0,0,2
6459,52,25,31,61,55,58,40,67,102
64591,0,0,0,0,0,0,0,0,0
645922,0,0,0,0,0,0,0,0,0
64593,4,0,0,6,3,0,14,17,31
645949,3,1,0,0,0,0,2,0,3
64595,1209,886,1179,2011,1989,1587,1924,1481,1852
645954,11,4,2,12,5,12,2,4,14
645958,134,54,83,127,162,147,200,132,155
645961,4,0,0,2,2,2,0,0,2
645974,93,49,64,72,65,75,71,69,68
64598,35,21,35,50,44,33,33,41,61
64599,1587,458,911,1159,1255,1049,1387,1246,1724
645996,22,30,35,41,22,54,40,67,36
646,5,1,9,9,8,5,4,5,4
64600,0,0,0,0,4,0,0,0,0
646000,0,0,0,0,0,0,0,0,0
64601,383,247,447,645,530,504,714,489,645
646019,11,5,20,11,5,19,14,12,26
646023,91,22,75,84,56,71,97,83,126
646024,0,0,0,0,0,0,0,0,2
646029,56,15,24,46,25,49,50,32,62
646074,6,1,4,3,8,10,5,2,8
646096,2,2,0,0,0,0,0,0,0
6461,503,218,330,512,449,277,533,470,735
646113,4448,8321,7440,12086,8001,7948,8680,6518,7492
646127,133,57,78,102,114,81,192,115,198
646168,3,0,0,23,1,2,14,4,0
646174,6,0,2,1,0,6,4,0,5
6462,19,2,8,20,7,15,20,13,17
646201,7,2,13,16,18,17,3,8,7
646214,75,66,24,61,111,52,120,37,124
646243,0,2,0,2,2,9,4,2,2
646262,0,0,0,0,1,0,0,0,1
646268,0,0,1,3,0,0,0,0,0
646278,298,220,248,329,324,376,487,258,292
646282,0,2,0,2,0,0,0,1,3
646300,118,39,111,54,47,38,55,113,15
646324,14,10,5,11,7,12,23,23,26
646396,20,6,20,22,17,18,24,22,24
6464,280,190,218,419,366,341,324,302,421
646405,1084,349,565,493,452,1042,577,413,730
64641,157,113,98,268,145,77,250,214,294
646424,32,8,17,18,9,9,20,8,23
64645,1566,1798,2023,3631,2699,2326,4308,2844,3389
646450,26,33,35,59,34,54,70,35,50
646457,6,4,6,10,1,4,10,23,5
646471,342,140,221,386,228,265,386,271,356
64648,2,0,0,0,0,0,0,0,0
646480,1,0,1,2,2,0,1,6,1
646486,4,2,12,0,4,2,7,2,3
646498,2,0,3,0,3,2,1,0,25
646508,0,0,0,0,0,0,0,1,0
64651,124,74,75,201,165,150,254,133,171
646522,11,1,7,1,0,5,2,5,5
646576,48,96,108,84,71,89,68,70,60
646588,0,4,3,6,0,10,4,7,4
646600,10,2,5,5,7,6,11,6,8
646603,43,18,28,26,40,35,27,30,51
646625,0,0,0,0,0,0,1,0,0
646626,21,3,10,13,32,14,18,11,15
646627,107,24,46,306,111,123,187,165,129
64663,0,0,2,1,0,0,4,0,0
646643,0,0,0,4,0,0,0,0,0
646658,6515,4440,6977,12565,10055,6662,16622,10737,15988
646670,3,5,2,7,5,4,3,5,3
646719,1510,3013,3659,2270,2121,2866,4846,3322,5303
646730,24,19,35,58,24,27,63,22,40
646736,0,1,0,0,1,2,5,4,0
646743,0,0,0,0,0,0,0,0,0
646754,0,0,0,0,0,0,0,0,0
646762,811,318,446,854,610,702,933,845,1013
646799,3,0,0,5,0,0,2,0,0
6468,744,478,752,1070,1074,862,1114,857,979
646802,11,0,0,4,2,4,4,6,0
646813,1,0,3,4,1,1,4,3,7
646817,137,152,153,258,179,178,297,246,254
64682,1357,1310,1918,2909,1988,1906,3394,2061,3039
646851,876,362,728,1053,869,951,1183,615,911
646862,2,4,1,8,0,1,9,2,3
64689,638,426,543,1036,795,814,1079,837,1092
646892,5,2,5,18,16,17,36,8,3
6469,33,24,36,29,50,53,35,49,38
646903,69,50,43,81,61,98,117,89,105
646915,15,10,9,19,28,23,21,10,8
64693,20,9,16,13,22,16,41,23,19
646938,0,0,0,1,3,0,0,1,3
646960,3,2,1,5,4,2,0,2,7
646962,9,5,4,11,9,8,6,11,4
646982,202,47,122,138,150,167,175,152,214
64699,74,35,10,65,135,74,98,52,69
6470,111,118,89,229,217,182,306,191,230
647012,0,0,0,0,0,2,1,2,1
647024,59,43,66,48,40,47,53,39,55
647033,142,93,123,203,186,172,160,165,174
647042,2,0,3,1,5,6,2,1,2
647060,0,0,0,0,0,0,0,0,0
64708,916,344,645,1079,937,898,1181,920,1227
647087,814,460,529,939,966,742,891,765,1033
64710,29945,26133,29987,46410,44182,38492,60948,45554,48663
647107,0,0,0,0,1,0,0,0,0
64711,0,0,0,0,0,0,0,0,0
647121,111,86,103,150,187,156,230,104,216
647135,1960,1305,1691,2622,2351,1833,2677,2230,3030
64714,114,28,77,133,122,116,114,56,157
647166,2,2,14,6,0,11,5,0,5
64717,0,0,0,0,0,0,0,0,0
647174,76,24,53,71,81,70,129,106,109
64718,459,190,314,500,441,392,509,483,594
647190,402,47,92,227,199,195,367,204,344
6472,156,55,111,304,163,151,253,185,246
647219,11,5,12,15,19,10,21,7,12
647286,2,0,2,0,2,0,0,0,7
647288,62,7,23,18,30,30,24,20,36
6473,0,0,0,0,0,0,0,0,0
647309,3,15,11,90,42,58,125,16,39
647310,9,10,15,18,16,19,19,18,21
647323,0,0,0,0,3,2,2,0,0
64735,0,0,0,0,0,0,0,0,0
6474,2,0,0,0,1,2,2,4,6
64743,690,412,716,1114,993,785,1231,907,1228
64744,3979,2172,3435,4801,3902,3560,5528,4378,5629
64745,261,154,277,421,375,387,497,391,472
64746,1410,1538,1791,3227,2765,2305,3716,2495,2828
64747,862,798,784,1942,1656,1285,2039,1478,1865
647476,0,0,0,0,0,1,10,0,1
64748,683,216,449,467,408,556,558,464,734
64750,2907,2272,2401,4223,4109,3047,4568,3307,4016
64753,1332,473,1105,1181,1119,1031,1230,1029,1385
64754,1001,685,1161,1596,1485,1267,1823,1334,1573
64755,736,378,695,878,655,728,1026,674,867
64756,2435,2217,2656,4753,3989,3582,4906,3635,4501
64757,493,339,328,682,754,516,688,481,649
647589,7,1,0,1,2,2,2,4,5
64759,2711,1755,1990,3380,3496,3278,2911,2068,3148
6476,6,6,2,4,4,7,8,4,14
64760,338,111,280,282,269,320,321,333,377
64761,180,72,100,312,280,173,283,247,348
64762,1357,823,537,2095,1425,1191,2004,1422,1789
64763,137,35,138,181,148,141,226,194,280
64764,1053,381,522,1080,910,927,1225,1076,1295
64766,3136,1101,1892,3574,2598,2605,4224,3160,4787
64768,618,493,647,1041,760,822,1136,846,1035
64769,2005,2409,3101,4295,3904,3631,5403,3905,4246
6477,330,242,253,444,490,401,640,483,545
64770,2610,2064,2412,3972,3145,3211,4312,2953,4159
64771,3284,1538,2521,4407,3806,2840,5357,3896,5167
64772,275,73,210,359,248,261,277,332,360
64773,234,98,197,333,214,267,336,268,337
64776,349,365,531,593,614,567,756,557,602
64777,415,201,288,525,354,386,490,459,492
64778,1546,1612,2207,2084,2828,2411,2237,1692,2216
64779,192,98,160,325,250,231,350,266,285
6478,466,307,380,756,509,499,796,594,614
64780,983,253,502,642,884,546,471,502,716
64781,984,891,1029,2097,1536,1204,1975,1515,1880
64782,88,61,100,155,101,128,209,157,119
64783,1556,907,1348,2173,1807,1822,2613,1979,2257
64784,1008,309,515,934,753,1045,1186,1109,1750
64785,262,247,278,382,238,280,436,309,424
647859,2,33,47,2,0,10,90,104,0
64786,2386,1352,1827,3201,2509,2583,3569,2868,3687
64787,204,57,75,56,196,129,155,59,145
64788,1626,552,1187,1344,1594,1299,1250,1193,2104
64789,428,349,524,618,771,632,1027,616,655
64792,461,395,675,1192,775,754,1190,677,885
64793,1050,607,977,1557,1221,1152,1659,1353,1552
64794,353,250,320,664,409,555,543,464,667
647946,32,47,36,35,46,34,41,40,37
64795,5589,6155,6568,12850,9635,8134,13322,9946,11035
647979,33151,35662,38697,62688,63775,50195,68574,52453,54232
64798,707,376,355,1336,686,598,1411,1086,1267
64799,403,188,288,469,392,430,600,375,522
648,36,38,45,96,60,29,100,63,93
6480,828,1017,503,1992,1603,1169,1944,1391,1545
64800,1019,945,1344,1870,1768,1515,1955,1238,1342
64801,788,756,820,1328,1187,1035,1674,1108,1413
64802,357,319,383,940,664,533,742,424,621
64805,765,3234,1159,3825,6564,1849,4471,3072,2654
64806,0,2,0,2,2,1,0,0,0
64816,65,23,45,27,20,82,83,55,99
6482,585,420,244,879,810,573,646,725,701
6483,733,339,584,1029,784,604,994,723,1192
64834,344,168,168,592,328,368,815,635,792
64837,1030,363,758,998,733,906,1185,1114,1646
64838,365,332,606,693,649,421,701,633,669
64839,5462,4122,5620,8048,7394,6583,10268,7642,8419
6484,321,95,125,278,190,233,392,290,341
64840,251,109,188,300,203,211,262,227,266
64841,562,459,671,1174,968,733,1105,911,1077
64843,0,0,0,0,0,0,0,0,0
64844,3758,2986,4103,6369,5313,4976,8117,5644,6880
64847,534,315,525,660,723,485,637,650,460
64848,2877,1964,3026,4906,3865,3715,5485,3807,5153
64849,454,137,234,450,371,433,513,389,511
64850,9045,7553,4605,12876,16876,11776,11696,8890,13088
64852,187,115,178,208,177,207,211,185,289
64853,431,289,340,652,550,459,651,506,718
64854,3853,3252,3753,7394,6188,5900,8350,6034,6543
64855,262,130,171,414,282,250,334,323,335
64856,212,93,81,360,207,193,505,351,475
64857,40,19,54,42,59,43,54,41,45
64858,290,131,167,331,265,239,372,314,402
64859,151,231,169,480,383,211,303,242,258
64860,296,350,544,698,453,537,925,578,693
64863,450,276,444,614,515,578,825,637,729
64864,2381,798,1329,1860,1783,1861,2416,2262,2698
64866,59,31,37,58,32,62,113,82,89
648691,0,0,0,0,0,0,0,0,0
6487,517,272,464,567,517,499,675,519,667
648740,431,163,278,346,349,365,513,375,532
648791,36,26,22,83,46,35,31,51,48
648809,125,102,143,168,154,150,190,184,201
64881,1183,869,1082,2326,1446,1466,2743,1903,2115
6489,1418,1020,997,2050,1933,1891,2255,1705,1727
64895,1663,1324,1792,2677,1989,2016,3108,2284,2692
64897,506,387,538,765,629,549,759,696,832
648987,80,32,41,83,80,91,89,83,89
649,172,48,100,148,121,114,123,140,271
6490,31,6,14,9,11,13,9,12,15
64900,79,23,55,110,124,74,73,76,62
64901,316,319,561,880,858,512,724,361,347
64902,1,0,0,0,0,0,1,0,2
6491,306,145,270,373,365,270,477,367,415
649133,0,0,0,0,0,2,0,0,0
649159,0,0,0,0,0,0,0,0,0
649179,0,0,2,0,0,0,0,0,0
64919,8979,5011,6751,9108,7294,7767,10906,8842,11308
6492,2,1,2,2,0,0,0,4,0
64921,3781,5333,6032,8170,6695,6921,9825,6817,7285
64922,143,103,75,114,137,116,189,106,180
64924,1267,1160,1338,2331,1997,1713,2837,2027,2455
64925,157,118,140,227,194,177,239,225,295
64926,27,11,31,58,50,17,39,45,41
649264,0,0,0,0,0,0,0,0,0
64927,410,255,272,560,554,476,735,604,471
64928,120,123,197,254,219,235,286,237,221
6493,218,149,229,397,243,329,340,295,475
649324,0,0,0,0,0,0,0,0,0
649330,6,2,0,11,9,3,0,11,3
649352,11,7,6,18,13,21,14,18,18
649395,88,45,60,124,85,131,115,131,123
6494,130,69,82,156,147,102,149,130,216
64940,383,293,451,710,591,661,870,487,650
64943,64,46,88,167,102,86,185,106,144
649446,275,79,119,218,212,204,184,168,243
64946,61,68,91,83,71,85,142,89,89
64949,198,160,200,378,305,278,329,334,442
6495,23,0,9,10,25,5,11,16,9
64951,3,0,0,0,0,0,2,0,6
6496,1199,249,436,477,611,666,671,677,815
64960,599,507,888,1152,1061,876,1381,1053,1187
64963,562,404,613,851,627,604,909,726,872
64965,696,877,1140,1693,1386,1149,1988,1264,1622
64968,700,522,691,943,785,844,1052,771,943
64969,1139,818,1249,1931,1588,1590,1993,1603,1903
6497,2635,580,1276,1770,1572,1512,1936,1989,3203
64975,177,84,152,250,293,178,225,188,243
64976,288,285,346,696,654,495,693,529,683
64978,212,122,187,310,196,237,330,213,356
64979,89,95,146,213,116,136,207,172,158
6498,4487,4536,4424,8036,7281,5750,9157,6915,8192
64981,203,160,264,358,304,338,402,315,434
64983,641,716,803,1329,895,980,1306,1015,1189
6499,2,0,0,4,2,4,11,26,0
649946,173,86,100,155,156,181,205,147,261
650,77,37,69,98,103,111,117,87,153
6500,5752,5291,7478,11261,9319,8915,12506,8851,10430
65003,170,207,287,369,265,312,344,245,330
65005,396,542,716,1212,929,927,1320,812,1127
65008,638,679,959,1209,1063,953,1380,979,1095
65009,19731,12517,17455,20265,15364,18228,22996,18954,22566
65010,119,35,80,117,112,72,58,70,132
65012,241,58,132,193,89,155,165,133,220
65018,1130,1043,1342,2146,1798,1581,2501,1698,2263
6502,497,463,290,765,778,561,879,645,825
650226,45,18,37,2,18,19,9,4,5
650293,0,0,0,0,0,0,0,0,0
6503,381,470,406,663,723,462,790,515,536
650368,20,9,14,36,16,18,11,14,18
6504,1,0,0,2,3,0,1,1,4
6505,1583,1344,1816,2680,1917,2118,3112,2232,2545
65055,3284,2691,3121,4939,3823,3916,5803,4074,4874
65056,6068,5633,6842,12180,9498,8745,13322,8779,10627
65057,116,78,79,181,100,115,125,143,135
65059,3074,1417,2465,3692,2901,2984,3647,3618,3918
6506,289943,243492,67562,477080,538550,308816,463411,313905,398986
65061,65,20,36,41,43,53,60,48,66
65062,827,909,971,1987,1799,1480,2332,1492,1396
650623,1040,332,551,1060,811,436,1083,899,1466
65065,4880,3392,5029,8871,6846,6541,8878,6028,8639
650655,192,156,158,199,222,253,206,155,212
650669,35,6,13,20,25,8,8,32,34
6507,26442,26535,10858,46760,59124,39262,39790,30064,33063
65072,133,30,48,98,70,99,81,93,118
65078,22,2,16,26,10,17,22,25,43
650794,108,32,113,150,69,68,167,211,103
6508,3874,1534,2797,3505,3768,2925,3669,3106,4526
65080,349,583,653,1122,781,799,1160,818,959
65082,772,689,959,1705,1369,1341,2083,1646,1580
65083,601,287,538,706,556,687,919,728,997
65084,1691,1597,1654,3204,2934,2423,3905,2525,2854
6509,3963,3254,2268,6287,6533,5003,5361,4411,4647
65094,29,38,55,63,68,49,75,55,64
65095,479,140,310,407,480,374,567,466,655
651,5,15,6,73,10,6,26,7,12
6510,72,28,44,83,86,76,132,84,102
65108,1160,409,437,1228,1004,920,1592,1394,1319
65109,1065,514,748,794,872,871,920,759,1010
6511,348,281,407,651,492,466,692,460,639
65110,2010,991,1576,1861,1931,2076,2010,1692,2298
65117,4045,2942,3764,4863,4903,4388,6708,5169,5647
6512,4,3,3,4,5,5,13,19,15
65121,0,0,0,0,0,0,0,0,0
65122,0,0,0,0,0,0,0,0,0
65123,89,21,200,283,99,108,32,104,137
65124,177,98,111,275,267,169,301,264,278
65125,19361,4651,9393,16288,11351,12937,18889,17190,23465
6513,1346,696,396,1550,1280,1058,1460,1306,2076
651302,160,76,121,241,238,166,373,206,223
6514,54,23,31,110,49,55,151,148,127
651430,49,38,42,56,66,48,73,71,40
6515,2000,3444,2436,3817,2629,2539,4089,3069,3269
6517,65,11,51,63,58,58,54,63,53
651746,2503,915,1604,3039,1882,2231,4099,3571,5736
6518,123,160,102,347,362,167,465,318,399
6519,54,28,28,66,50,47,75,53,78
652,20,6,10,66,17,16,28,30,24
6520,963,691,627,1731,1514,1112,1886,1231,1678
6521,3,2,1,7,6,3,4,3,5
65217,1707,933,2049,2334,1822,1646,2404,1511,1750
6522,351,109,158,419,269,306,456,404,468
65220,521,229,357,643,446,463,664,597,789
652276,130,35,76,59,106,113,92,79,144
6523,2,0,3,7,6,2,2,5,5
6524,11,7,11,6,10,8,9,11,10
65243,845,451,913,1130,973,901,1197,889,1306
65244,765,392,762,1013,931,697,1075,896,1245
65249,50,20,38,38,49,57,37,47,88
6525,165,68,77,174,162,161,164,163,220
65250,9958,5735,9756,13159,10445,10193,14628,10428,13412
65251,721,483,765,1050,981,909,1759,1423,1180
65258,191,130,245,404,269,381,411,296,563
6526,4160,4590,3871,7726,6044,6169,7315,6218,6175
65260,330,276,448,596,506,546,810,661,644
65263,2,1,2,1,1,0,5,2,2
65264,1181,841,1021,1949,1342,1472,1837,1473,1894
65265,624,425,569,787,800,661,963,811,1111
65266,25,10,28,32,39,14,26,21,41
65267,2046,2002,2565,3830,3336,2901,4117,3008,3676
65268,2154,357,1033,959,1090,1093,1208,1376,1880
6527,287,56,65,76,198,87,126,156,364
6528,4,0,0,9,2,2,6,0,3
6529,6862,2659,4100,6724,5738,6159,6863,6296,8646
652965,281,252,385,582,373,344,656,569,474
652966,354,289,333,646,618,396,898,723,560
652968,57,37,39,84,91,89,71,52,85
652972,0,0,0,3,4,0,5,0,0
652991,0,0,0,0,0,1,0,0,0
652995,0,2,0,2,1,0,2,2,1
653,5,3,27,26,13,17,20,11,12
6530,2,0,0,2,0,0,0,2,0
653061,15,11,5,16,12,15,30,11,14
653067,0,0,0,0,0,0,0,0,0
653073,1,0,0,0,1,12,5,3,0
653075,2,2,0,2,1,2,2,3,5
653082,648,333,312,870,688,590,770,632,2047
6531,0,0,4,1,0,1,2,2,0
653113,137,46,74,114,87,192,174,107,253
653121,519,225,329,834,563,526,1072,711,1051
653123,0,0,0,0,0,0,1,0,0
653125,80,10,47,53,61,37,78,64,144
653140,96,38,91,93,96,113,154,84,157
653145,7,0,1,6,6,0,2,2,3
653149,9,6,4,35,8,0,63,21,79
653160,81,15,33,42,44,55,41,38,53
653162,13,14,20,29,34,24,18,15,20
653166,2,0,0,5,2,2,1,0,2
653188,4,0,1,3,0,0,2,1,1
653190,6,1,7,13,12,7,3,5,12
653192,0,0,2,0,2,1,1,0,0
6532,39,20,34,30,37,39,54,51,56
653203,0,0,0,0,0,0,0,0,0
653220,0,0,0,0,0,0,0,0,0
653238,3,39,86,1,13,198,194,169,107
653240,0,0,0,0,0,0,0,0,0
653247,12,6,9,8,6,12,22,11,9
653268,24,17,12,14,11,43,19,7,56
653269,58,11,12,25,31,26,43,50,72
653275,1,1,1,1,5,0,2,2,1
653282,0,0,0,0,0,0,0,0,0
6533,1614,579,990,2135,1166,1308,1921,1900,3015
653308,228,314,398,686,431,421,731,465,606
653316,85,74,212,120,221,143,129,137,137
653319,753,244,663,808,658,706,715,566,831
653333,17,11,6,23,6,19,14,18,25
653361,0,6,6,14,13,6,8,14,8
653390,168,102,188,229,255,229,243,196,249
6534,14,10,16,23,15,33,12,13,10
653404,17,5,8,11,17,6,10,20,21
653423,0,0,0,0,1,2,0,0,0
653427,21,11,8,11,16,19,27,8,42
653437,0,0,0,3,0,1,0,1,2
653464,770,466,548,1115,755,671,1118,848,1421
653479,237,118,119,337,174,163,292,160,253
653483,14,0,10,6,16,16,21,6,14
653486,0,0,0,0,0,0,0,0,0
653489,279,325,262,533,291,382,457,404,369
653492,25,8,39,35,27,17,45,52,36
653499,0,0,2,0,0,0,0,0,0
6535,1101,252,481,798,668,747,1083,1180,1518
653505,0,3,3,4,2,2,2,2,4
653509,29,3,7,12,21,14,19,14,25
653513,925,524,822,1413,1298,873,1600,1374,1443
653519,92,80,75,225,113,178,190,114,272
653550,0,0,0,0,0,0,0,0,0
653567,14,8,12,23,30,21,41,10,10
653583,146,26,96,133,145,121,199,195,197
653598,10,2,2,5,0,2,9,6,7
6536,229,69,88,315,170,281,241,272,349
653602,139,87,116,177,136,176,197,177,207
653604,0,0,1,2,8,2,5,3,6
653606,0,0,0,0,0,0,0,0,0
653619,0,0,0,0,0,0,0,0,0
653635,24,2,12,24,11,26,17,7,12
653641,5,0,0,0,4,7,3,6,3
653643,3,0,0,0,0,1,0,1,2
653645,31,32,28,84,50,56,73,60,48
653653,118,112,168,315,203,189,359,228,272
653656,0,0,0,0,0,0,1,0,0
653657,0,0,0,0,0,0,0,0,0
653659,261,246,330,510,444,347,469,423,409
653677,39,5,4,13,13,32,16,24,13
653687,4,5,5,12,9,6,5,7,19
653689,8,1,0,2,2,4,13,6,0
653691,2,1,0,0,0,0,0,2,0
653712,6,5,8,18,11,30,17,15,8
653720,6,0,7,2,15,10,12,2,2
653781,27,13,10,2,11,22,13,35,36
653784,173,111,185,274,268,237,265,250,266
653786,5,0,3,2,13,6,2,8,6
6538,876,514,587,745,922,1275,698,598,664
653808,0,0,0,0,0,0,1,0,1
653820,13,5,5,16,4,4,6,12,14
653857,1122,642,1426,1484,1924,1627,2486,1445,1893
6539,298,124,186,420,423,222,503,437,389
654,241,191,241,393,279,284,411,424,464
6540,198,129,153,171,241,151,205,257,316
6541,1572,604,779,1352,1133,1320,1438,1702,1636
6542,814,896,694,2625,1644,1232,1931,1447,1511
654231,11,5,17,3,25,8,14,9,12
654254,412,133,203,299,785,336,772,385,671
6543,879,215,555,662,511,793,758,689,1069
654319,21,20,5,30,23,25,38,41,37
654320,280,173,193,348,294,229,324,280,331
654321,173,11,28,20,51,19,32,69,73
654322,5,5,18,10,10,6,12,5,20
654342,9,4,10,6,21,6,6,7,12
654346,0,0,0,0,0,0,0,0,0
654364,0,0,0,0,0,0,0,0,0
654412,6,4,2,2,3,0,5,2,2
654429,736,159,449,763,396,499,1436,949,1779
654433,275,239,780,600,30,816,58,171,616
654434,129,42,97,85,124,102,105,105,124
654463,22,6,26,37,38,34,65,59,60
654466,430,616,704,973,723,619,1142,871,1278
654483,2,2,3,7,98,6,7,0,7
6545,58,53,62,93,29,63,49,77,85
654502,584,251,343,803,340,454,851,488,875
6546,23849,28407,37703,50343,51509,36550,53485,40448,34976
6547,1038,1010,1783,1790,1952,1601,2119,1636,1627
654790,4219,3441,4752,6192,4999,4865,8299,6661,7812
6548,638,91,288,417,253,355,642,608,1193
654816,0,2,1,2,4,1,8,0,1
654817,2,5,5,14,11,14,11,8,14
654835,1,0,0,0,0,0,0,0,0
654841,124,78,112,230,143,176,332,202,291
6549,187,220,286,361,351,505,415,312,338
655,1080,628,456,1651,1331,1030,1330,1162,1161
6550,55,37,78,79,76,48,99,68,87
6553,431,141,274,346,305,358,367,318,532
6554,100,34,74,106,160,108,147,114,170
6555,0,2,1,0,0,0,0,2,4
6556,26,12,8,54,33,65,61,46,67
6557,147,172,229,192,174,202,187,137,175
6558,5579,4078,3805,11542,7381,6210,17331,12890,13239
6559,15,6,3,9,6,23,2,3,15
656,321,202,382,245,430,355,353,295,311
6560,333,135,216,458,356,361,483,331,425
6561,0,2,1,2,2,4,3,2,2
6563,478,215,194,802,912,914,2136,671,2298
6564,3,0,0,2,1,2,0,5,1
6565,1877,1803,943,3478,4269,2769,3379,2115,2422
6566,1442,987,567,2047,1740,1311,3536,2259,2862
6567,758,401,557,750,686,720,830,695,917
6568,0,0,0,4,1,0,2,3,0
6569,3,0,8,2,5,5,5,6,9
657,1216,1388,1357,2598,2180,2067,2656,1633,2029
6570,0,18,4,20,7,12,16,6,1
6571,644,595,609,984,955,944,1857,1261,1238
6572,12,3,3,4,8,7,26,7,21
6573,150,40,88,141,91,118,122,162,170
6574,1077,719,981,1883,1383,1517,1997,1533,1955
6575,1690,1299,1444,3110,2654,2137,3849,3128,3329
6576,147,82,130,212,218,184,277,186,265
6578,16,6,5,3,15,19,15,18,20
6579,6527,2788,2378,9332,5433,5493,15756,11580,13879
658,2783,2583,982,4620,5380,3770,5017,3098,3794
6580,33,8,24,28,25,35,35,29,50
6581,143,86,108,180,211,146,122,85,170
6582,0,1,0,0,1,0,3,2,0
6583,222,101,118,216,206,257,244,177,261
6584,326,190,205,432,343,450,521,422,515
6585,1685,593,1204,1734,2057,1726,1610,1312,1789
6586,1917,632,1384,1837,1036,1724,2203,1899,2294
6588,16,26,33,24,56,67,12,20,26
659,15333,9071,13146,19150,15203,16865,23678,20005,23337
6590,0,0,2,3,4,0,7,0,0
6591,28,30,32,42,39,26,31,33,45
6594,4851,3952,6435,8176,6874,6880,9150,6601,8027
6595,15097,9903,14261,19956,18973,17359,22390,18453,21692
6596,3734,4224,4841,8513,6636,5501,11798,6920,8570
6597,4144,1387,3391,3750,3549,3807,4422,4421,5675
65975,442,463,410,1105,1060,789,1052,607,569
65977,1472,1210,1450,2338,1887,1827,2678,2255,2294
