Gene,SRR5961948,SRR5961952,SRR5961953,SRR5961957,SRR5961959,SRR5961964,SRR5961965,SRR5961971
ADAMTS1,15.99398378,6.402661084,5.685587948,12.36909663,9.648400117,6.736785317,11.88472336,6.320350007
ADAMTS10,16.89781489,14.06689377,15.05012064,13.99895267,13.64587522,10.99012018,10.18484869,12.74503883
ADAMTS12,0.444424567,0.84858787,0.379493097,0.930197856,1.056163975,0.440130214,0.636263584,0.384846975
ADAMTS13,9.900104227,7.24678711,7.511480988,5.97192933,5.400547912,4.909234308,4.634720441,4.459240596
ADAMTS14,0.801587581,0.311088989,1.069490247,1.415575114,0.780718456,0.887425067,1.832692222,1.380163631
ADAMTS15,1.202924845,1.196288776,0.852635256,0.789089829,0.585803504,0.426572735,0.320345217,0.442283484
ADAMTS16,8.089722285,6.523612838,6.011884334,5.036887349,5.450056887,5.491511747,4.572102956,5.799570478
ADAMTS16-DT,0.751392779,0.725897704,0.486938084,0.626987734,0.543645487,0.752990994,0.768383431,0.868899646
ADAMTS17,8.115232585,6.735813619,6.798641301,6.239038988,6.555993354,6.879058749,5.360940523,3.315900422
ADAMTS18,0.910190453,1.641934983,5.083492342,10.49639735,2.680097777,2.489319056,9.812788715,0.398470347
ADAMTS19,10.44235396,11.7687613,12.91047468,11.07042753,13.3453567,12.15983981,9.965306561,11.81566222
ADAMTS19-AS1,0.813593397,0.767612548,0.723672392,0.863118758,0.711138708,0.516494787,0.675547876,0.608704755
ADAMTS2,3.952120158,1.931470484,0.873807841,2.885560739,2.001598421,1.025077403,0.76980692,2.253202107
ADAMTS20,0.268445143,1.355356886,0.688776078,0.628204491,1.146385066,0.681669823,1.337382138,0.796889761
ADAMTS3,22.42241692,26.31944572,24.23047538,20.86300395,17.70931875,22.18411221,16.4260589,25.98008724
ADAMTS4,5.892789784,3.393621487,4.890192441,9.746953763,5.662437238,2.281665862,9.881841976,2.869932073
ADAMTS5,3.339230683,3.751617155,2.769480953,2.899328702,4.500472634,2.718563251,3.260921039,2.956147734
ADAMTS6,4.328530591,6.856816847,6.003459246,8.04670904,9.464807198,7.130389061,6.269287026,4.347963865
ADAMTS7,0.572392492,0.365936673,0.354572539,0.497524787,0.159282972,0.210886019,0.034841402,0.057724389
ADAMTS8,19.53410424,14.69237075,13.64643941,12.70728923,11.00599231,13.22781767,10.01348866,13.4819831
ADAMTS9,11.17538158,12.34859037,10.15633404,14.43128505,15.52915943,10.91591082,11.96176019,7.910243148
ADAMTS9-AS1,3.104196198,6.487021979,2.154785383,2.730989653,4.126504116,1.298226859,2.859809852,3.198192892
ADAMTS9-AS2,6.768993168,9.106428232,5.569297246,5.010885967,9.065050751,7.29325355,6.28112404,5.858032283
ADAMTSL1,2.938672162,1.539637805,2.275988627,3.567298244,2.443311238,1.892862815,2.809666943,1.902473353
ADAMTSL2,7.859967254,6.306580538,9.563325854,6.23605006,5.74150128,6.588036528,6.507795648,7.272041756
ADAMTSL3,14.81616457,12.27094447,16.80587576,15.66920505,13.4744705,15.23615933,12.74548121,11.85598094
ADAMTSL4,3.281648411,2.631890992,2.062096856,1.906517961,2.123934123,2.62091834,2.381573618,1.833371057
ADAMTSL4-AS1,0.638889135,0.766819383,0.382117304,0.348513565,0.858283892,0.454537158,0.375480362,0.393988275
ADAMTSL5,0.780822673,0.625526115,0.665585112,0.765414601,0.211248377,0.35799898,0.443599333,0.632868967
ADAP1,36.97871663,39.04268119,45.11293872,40.37733868,34.73101132,34.37533857,30.51660107,36.9525398
ADAP2,2.15815534,5.275361251,4.30570979,9.977191389,8.014982022,5.451450927,5.087686734,4.176608772
ADAR,270.7564683,223.8315667,266.1751195,234.5898368,222.4034277,236.7199474,242.1424739,249.0497155
ADARB1,84.55347953,58.48791191,67.48734267,51.2111127,51.70754865,48.06798408,53.36965757,53.15783542
ADARB2,40.82153752,26.89565056,20.6016009,31.89778623,37.59746779,25.75338418,30.57173622,24.43321446
ADARB2-AS1,1.054427282,0.455917572,0.39758318,0.320778663,0.51348777,0.614814416,0.468813136,0.280481581
ADAT1,23.19292301,17.250095,21.6929449,18.37012649,20.9801306,20.94352769,22.59855267,16.81764096
ADAT2,11.60142923,11.03306018,10.34739583,8.305972762,11.52578843,11.42305663,11.2010636,8.791512781
ADCK1,7.134884691,5.95673645,6.557857677,6.538537286,5.679412268,6.360801927,4.383737241,4.659512138
ADCK2,11.35788268,12.15282612,12.9930305,13.80841711,12.31180013,11.67341127,13.29955935,13.36317277
ADCK5,2.230646657,2.330378471,2.284730755,2.207192935,2.523695152,2.045456046,1.57448732,2.841859334
ADCY1,548.5382514,358.6624034,451.4330796,390.1553106,267.1748528,333.053084,355.2547943,377.5986101
ADCY10,5.770103665,3.122869247,2.723299917,2.352455114,3.173129811,3.03696255,3.344999128,2.179819255
ADCY10P1,8.78946159,5.324450888,5.3277634,12.35168698,8.604085208,6.535762813,6.80579409,4.556464349
ADCY2,170.5816769,178.0648477,162.7788578,142.7648207,161.119978,157.1007403,136.1782747,154.7306816
ADCY3,34.09778907,24.63541685,26.20927561,31.12605594,17.98458783,19.66746461,25.48024416,25.76889176
ADCY4,2.037812508,1.688808906,0.9062934,2.741533926,1.742176982,0.840884035,0.926174201,1.001663305
ADCY5,97.44078031,49.47870367,76.08702237,75.80268387,60.76913245,49.84311575,57.62828815,52.89493225
ADCY6,39.6416644,31.68949538,29.3968657,32.63084654,24.57172651,25.31118612,24.71739429,24.83992925
ADCY7,20.796957,21.19578246,18.47753068,25.8930202,16.89483584,15.25522135,20.64312761,15.35511483
ADCY8,22.88279277,25.33764129,22.5372147,24.87161567,27.02672871,24.09677972,22.74407336,24.14405662
ADCY9,48.19252952,27.68283486,33.2676099,34.34617905,24.48411996,25.55350238,27.03070458,30.79849148
ADCYAP1,23.70480177,26.55116443,19.72630831,14.37342181,20.7669872,29.91611741,23.11624562,27.39162316
ADCYAP1R1,165.8423654,173.7987148,89.64592123,133.3173251,156.1420345,145.345023,147.9712693,138.4205268
ADD1,261.0844933,215.0304367,231.9824826,211.822223,216.2913905,221.037867,224.3258586,228.2215992
ADD2,257.375381,176.6288314,213.279314,150.7762924,124.0506289,155.3240844,169.1793737,183.6962915
ADD3,237.0819671,266.0155682,150.7772944,256.035769,412.4999645,332.1248748,307.6974076,302.2958992
ADD3-AS1,3.239544536,1.79712384,1.176122233,2.225837947,2.811780286,2.546223575,2.253603944,2.19874405
ADGB,0.087106274,0.216564356,0.464874021,0.185496755,0.318144318,0.179717896,0.371149747,0.348450072
ADGRA1,33.35705401,23.0539402,19.74414413,19.1518213,14.58540461,14.55857666,18.24699831,16.78122191
ADGRA1-AS1,0.979804421,0.752944852,1.010163061,0.772289994,0.607278933,0.735103666,0.531342405,0.628796571
ADGRA2,9.934091296,6.656859814,6.911532461,7.561877176,7.350027401,5.233968197,4.941295907,6.280421037
ADGRA3,41.40710041,42.23412058,15.29285359,38.53578266,45.86319354,45.68011069,45.10953068,35.68535139
ADGRB1,44.70904084,28.30786963,37.00228768,35.43699599,22.06590005,23.03875759,18.37161176,21.95236342
ADGRB2,133.8061957,88.6175122,92.37950452,99.60145052,60.15217216,65.88377285,63.50798022,88.76583565
ADGRB3,195.5419228,232.0744984,237.788894,187.1904474,235.5482806,231.0928464,209.3810625,192.8615944
ADGRB3-DT,12.36057179,10.89158675,9.52335377,9.629558183,10.46648289,9.926656614,9.737656554,8.476215424
ADGRD1,2.99977407,3.21448327,2.451047773,3.409845591,3.057567623,1.103490403,1.347527004,2.560866213
ADGRE2,0.90265241,0.440367802,0.545358098,1.170959715,0.66351101,0.808191727,0.870814506,0.785494138
ADGRE4P,0.043280224,0,0.375343333,2.106678785,0.021076717,0,0.811412903,1.120274335
ADGRE5,0.982500612,0.864956541,0.924053888,2.410776425,1.113793834,0.864008928,1.0980515,1.030894207
ADGRF3,0.94772539,1.103411305,0.956062317,1.448620803,0.968078512,1.001520496,1.142500451,1.109611699
ADGRF5,38.66544549,41.50238761,35.73052311,45.96660079,50.59759528,45.36515779,38.48771555,41.86077813
ADGRG1,39.63754718,36.88657199,23.66145861,40.91274183,29.43155282,31.61489422,24.38789864,29.354806
ADGRG2,2.02651956,1.543278407,1.120499072,1.599591719,1.618127278,1.506710102,1.929208799,0.927948284
ADGRG6,3.867773598,6.855824807,4.117658304,7.425742107,8.041636118,5.085699962,4.371932306,5.262718382
ADGRL1,152.2736293,92.50516294,118.2344242,99.29884162,59.67986396,65.58030959,75.01022206,82.42982275
ADGRL1-AS1,5.002641962,3.426794018,3.62810229,2.892255765,1.637611441,1.841589043,1.804314664,2.129663898
ADGRL2,174.5079715,177.2763392,189.8591569,152.1192915,197.120716,197.365063,188.7547802,188.6650533
ADGRL3,323.1298731,341.4075261,296.6485507,293.9137313,399.8188062,367.9190207,329.2762849,356.6996686
ADGRL4,5.001580895,7.557047838,3.980998601,7.666697214,8.321045838,5.403225525,5.341508893,4.222793598
ADGRV1,458.7871124,443.4246513,134.6342069,405.7628504,687.3511443,520.5382499,358.2126846,341.7295247
ADH1B,0.326507366,0.108235384,1.219766952,0.715178282,2.014043262,1.257481612,0.927473386,0.90148103
ADH5,38.54168889,49.85918403,43.82242174,46.31577713,70.05931774,57.49311593,53.36287294,55.87434512
ADHFE1,11.9571618,9.239782835,6.683191852,9.720793487,11.25241896,10.87649074,8.984763092,10.93141635
ADI1,7.089896409,6.665586965,5.055523811,5.502384228,5.904780533,6.914372267,6.171006123,5.357678955
ADIPOR1,46.52788778,51.61600856,44.36691661,46.20803401,55.61912433,49.56551995,50.59014855,53.35729204
ADIPOR2,40.15052935,37.90483157,26.6752169,47.3703705,41.53530802,30.3448308,45.93753625,37.621489
ADIRF,3.455119859,4.114516873,3.171122866,4.258036888,8.637975689,3.950250219,5.288619252,7.477783019
ADK,25.56685365,24.30819317,25.40354336,25.27346328,26.18522965,27.15511969,24.93681212,23.00685936
ADM,0.761751707,1.146036299,0.286660175,0.926962714,1.52188656,0.564181385,0.565923168,0.606687379
ADM5,0.514605535,0.890028966,0.955261871,0.748735009,0.435832968,0.600111372,0.838936367,1.3267508
ADNP,116.6764096,92.38853499,100.9215082,104.0124094,108.4984862,99.56105904,107.706133,96.09941067
ADNP-AS1,1.716716347,1.728586462,1.803744223,1.462330076,1.901925117,1.195402631,1.243504027,1.636046964
ADNP2,33.82175648,32.15902309,30.30056942,32.53863926,36.82394218,30.75620052,34.04443235,33.71066442
ADO,37.92750779,46.87965531,37.04587275,43.3179813,45.61826092,45.31323843,48.42626051,46.70522444
ADORA1,24.89080601,17.18294508,17.93238917,19.91092022,12.39827471,14.72865433,17.84662092,17.51177745
ADORA2A-AS1,0.880010049,0.448250314,0.400919942,0.692147219,0.355382601,0.265703278,0.109745003,0.323240634
ADORA2B,5.008648399,4.358390425,1.133657779,2.757234386,4.733063535,3.65990757,2.896315332,2.89035163
ADORA3,0.412004395,1.987197902,0.439761984,2.21852309,2.849073564,0.85004856,1.474622536,1.686915378
ADPGK,9.676016844,12.08874122,11.61241154,12.60294301,16.76448695,12.23898092,12.40304585,11.80770345
ADPGK-AS1,0.872177919,1.395328639,0.860106086,0.969048192,1.034138599,1.095335528,1.195662761,0.892317585
ADPRH,0.821844307,1.654555425,0.588375017,2.268493154,1.542326255,1.861058806,1.776514521,0.867892066
ADPRHL1,5.079368134,3.202363528,4.194049119,2.414087435,2.184203727,3.717350893,4.246849708,4.726800789
ADPRM,3.214824743,4.546510822,5.654034674,5.334634948,6.201259232,5.297653882,4.376242871,5.816081509
ADPRS,7.066691753,7.582005617,8.073971773,8.199649671,8.201090948,7.146261942,9.05855196,9.780487217
ADRA1A,134.8658931,108.9150626,47.86346636,64.76672206,111.4424669,95.45521091,80.54696951,85.47833349
ADRA1B,14.50006083,11.36589451,5.970688038,10.65099277,5.426821628,6.019520439,5.570758821,6.586599239
ADRA1D,1.666782694,1.795720009,1.138397676,0.639873906,0.541129479,0.368454694,1.183661343,0.504272927
ADRA2A,7.264217181,4.858715857,3.945427401,5.749718006,3.360148442,3.846362945,4.09041025,3.832171305
ADRA2C,1.626899765,1.875321916,1.677308258,2.553423291,1.584543851,1.18244706,1.102823196,1.618315765
ADRB1,15.23865729,13.83397712,11.32763162,8.794994565,10.70738715,11.85753668,11.68742776,12.47866559
ADRB2,1.558370391,2.582955777,1.519416328,4.947540165,3.716660726,1.896163598,2.519808454,1.993352671
ADRM1,14.4537268,13.95070802,13.81850081,13.32625209,12.54013811,13.90425479,11.33478337,14.73958067
ADSL,20.11048221,25.7136949,26.21947738,25.97733288,31.67327871,26.92040493,23.19028309,24.956813
ADSS1,1.159936356,1.186031449,1.111659635,1.292224582,1.113825914,0.573015832,0.946704524,1.18404642
ADSS2,60.9996833,71.33883988,92.65697997,76.18359037,76.95866131,83.64595303,91.33026509,80.50190522
ADTRP,24.75156631,16.05144077,20.48784337,22.90598766,12.18785583,17.19753766,28.62969597,20.10312131
AEBP1,10.27234803,6.064887604,6.549796713,10.75021144,10.63679917,11.60089113,3.759551262,4.905636336
AEBP2,68.61378896,61.5979595,54.91249036,52.86960977,67.78444609,64.6046614,69.32480619,60.27217203
AEN,6.664533397,4.903652493,5.407249274,5.739986813,5.372638104,4.87763417,6.063101632,5.086177018
AFAP1,45.61748794,37.39955997,32.59743243,34.23272863,29.99630711,25.70416368,28.31131556,32.0639969
AFAP1-AS1,5.401981785,3.302896558,3.523620523,2.410312626,2.786562926,3.095939766,2.523369182,1.807851593
AFAP1L1,5.176555717,4.594907902,4.138275286,4.125756791,5.145954549,3.707205841,4.046767274,3.100619254
AFAP1L2,34.90917094,31.39453407,35.56685227,30.20467886,27.29936949,24.96673491,24.01771526,26.09070407
AFDN,221.6587783,192.4169626,207.1009243,212.2377871,221.8494845,182.3348337,215.2073156,190.4665405
AFDN-DT,0.704905828,0.460042496,0.323295498,0.536117457,0.536370147,0.545386341,0.563160396,0.3939462
AFF1,61.56516357,49.2989852,37.9173232,52.02875337,56.74734511,47.63302833,49.56821162,47.70768938
AFF1-AS1,3.087176784,2.330621802,1.683661604,2.961512143,2.260589068,2.045669626,2.304368376,2.757315592
AFF2,63.80021683,62.75616702,68.0548747,71.57236757,62.35848604,61.23436837,61.88689468,63.13409882
AFF3,88.63680728,63.54880286,75.57879242,68.40340837,48.15221945,55.43664109,61.49952117,56.11513025
AFF4,223.0994339,192.5309396,174.549246,179.7591783,194.2199841,188.9101379,194.9356104,182.635316
AFG1L,14.11112228,15.29165224,13.57016788,12.29883106,16.34896994,16.75465517,15.34198967,14.0961155
AFG3L1P,12.37082249,9.434746909,10.73404586,11.45566998,10.74618362,10.3904845,7.657289241,7.395489171
AFG3L2,53.94623724,56.48437576,71.14365519,57.12330641,72.20803614,61.84671205,60.99190091,66.82981496
AFMID,7.266598111,5.817672934,6.559828972,9.32934844,7.36960093,4.607775789,7.215029191,8.094621494
AFTPH,75.93303573,102.9215037,89.48990014,90.95234369,93.36122359,105.5917293,99.93659258,103.59283
AFTPH-DT,0.684190327,1.404729629,1.177880075,1.034010134,1.074802594,1.138405885,1.278950913,1.038693543
AGA,8.346556866,10.16290946,9.025196884,9.213793742,13.554002,11.558146,12.98728993,11.74622997
AGA-DT,2.424807728,0.643048268,1.035268819,0.678662688,1.228072813,0.633696834,1.928607325,0.669485101
AGAP1,263.2763558,187.9348595,221.8985371,232.671283,189.9071694,184.4518682,188.2722013,195.9316496
AGAP11,2.398848063,2.029865011,1.487988615,1.497968173,2.336394674,3.342954791,2.797384838,2.337125799
AGAP12P,2.955025763,3.582240244,1.899373998,1.259884612,2.310877135,1.913599495,1.91162971,1.644477422
AGAP2,210.6131739,119.4028701,161.9211248,134.2572069,96.3808632,98.00975439,91.60375947,104.9356179
AGAP3,93.76578204,64.49723588,71.99206535,67.51332342,48.99547146,51.93818062,46.84087849,63.69247992
AGAP4,5.85632062,4.534131371,7.210528924,5.093742826,4.459723855,3.973530443,4.42122112,4.161915815
AGAP5,2.85506435,2.380013262,2.940980467,3.129406002,2.514928081,2.295592252,2.111002405,1.896926125
AGAP6,8.814164914,7.452640234,8.340787161,7.004850108,6.126519148,4.806715888,5.459702605,4.751173161
AGAP7P,0.840110651,0.603399396,0.467036795,0.340772128,0.477305843,0.337034158,0.596602368,0.900575315
AGAP9,9.341032709,3.642941904,4.507296663,4.742417836,4.519189162,5.206498891,3.607241927,3.505383103
AGBL1,2.97207341,2.840521362,4.712113572,1.914014616,5.075116797,3.384539795,3.223477259,3.905525369
AGBL2,0.353043441,0.268485052,0.055415987,0.530697878,0.849516821,0.428470685,0.070789516,0.254111764
AGBL3,8.972332065,8.11574457,7.820264867,6.830782281,10.91244634,9.116333941,7.530747066,7.957116672
AGBL4,33.48453258,25.04804495,28.3763502,23.22789146,25.85726878,31.20229641,28.00167659,27.69003525
AGBL4-IT1,2.813205155,1.735790456,1.369861595,1.46179184,2.539966708,2.075959159,2.659831673,1.236980927
AGBL5,26.08584462,22.70481675,24.73083585,23.11988352,27.45421394,23.36569524,21.18953895,23.12761399
AGFG1,106.9915113,109.1450663,84.34007122,99.83127159,112.475391,106.016807,117.03846,104.3206817
AGFG2,13.36289859,11.57444767,10.89868351,12.43186125,9.719265366,10.93921046,9.80798895,13.22692133
AGGF1,71.81382464,101.6597309,102.2399215,91.85747635,114.9602897,106.8377359,99.87316511,97.02455766
AGK,7.849107202,10.36987629,10.75543504,10.8719673,10.58504916,10.77375389,11.90360965,9.830086743
AGL,87.51625979,90.7605728,80.25308413,82.72316977,109.0906462,98.76076977,101.4734236,97.28776422
AGMAT,3.632092121,3.035812997,3.676920089,3.379365112,3.358590259,3.353230903,4.070709961,2.859989137
AGMO,0.334158338,0.353084598,0.250784492,0.470167795,0.569552571,0.215448866,0.605119244,0.235893382
AGO1,91.9190274,68.77954801,69.576752,76.09034956,61.63549827,62.05649619,70.39228676,66.32924905
AGO2,138.9626218,104.8548038,87.12553284,113.5756587,84.69962768,81.0869729,84.14712206,84.05201161
AGO3,88.52752918,72.89185619,67.11563431,77.87473947,77.56319968,73.90211122,83.12650837,68.6637795
AGO4,53.00678864,47.79847451,38.23295953,43.72712658,58.09344112,46.13900682,48.87065379,43.62573337
AGPAT1,0.570562093,0,0.281945391,0.141432973,0,0.174397811,0.108048845,0.676270214
AGPAT2,1.169841212,1.905548741,2.368140384,1.803994015,0.805427115,1.123581489,1.271921684,2.411042337
AGPAT3,118.7019669,101.3634149,103.8722352,107.6770812,93.15743158,84.96658637,91.05727595,94.97816418
AGPAT4,89.92746186,83.41291574,72.77808779,99.13585058,87.31023736,71.28389661,90.38097824,77.57575017
AGPAT4-IT1,5.63057929,3.733011712,4.441857835,5.750581188,3.851849146,4.333335146,4.417435842,3.385950508
AGPAT5,55.56329567,70.15358521,49.91286594,60.05425935,87.27287076,82.33516378,71.51115729,74.08515081
AGPS,61.92850477,78.40959124,69.37252209,78.74840537,88.45028429,85.53800521,87.44905964,82.79894261
AGR2,0.469043194,0.324490897,0.16325335,0.062040293,0.139035758,0.042075268,0.312814759,0.153559674
AGRN,28.51142403,14.91055419,23.9992155,19.53104581,11.87961514,15.62605941,10.69433352,15.9359395
AGRP,0.229505646,0.091295821,0.489935833,0.544598969,0.558826314,0.284109994,0.195579396,0.216020798
AGT,56.87361645,55.39599948,15.69681523,64.37393428,87.72879741,70.53216282,65.68331632,56.50809101
AGTPBP1,228.4281103,231.3116729,281.6321179,290.3631298,293.6749775,269.6409661,279.9876144,264.1594657
AGTRAP,1.207192639,0.96042642,0.619482552,1.649813723,1.284295724,1.149546026,1.42441146,1.485882061
AHCTF1,59.62434572,59.57557925,59.16105771,57.53218115,71.3930789,68.32346367,60.04111839,64.63268083
AHCTF1P1,17.3526125,12.54475004,16.9988241,12.80035396,16.44960566,15.68508031,19.34577559,15.14374219
AHCY,20.29509838,22.38493509,25.02183413,23.04590756,22.78986627,24.98938896,21.93784517,22.55541465
AHCYL1,289.6029425,265.7345095,140.5950071,216.5881543,327.5356313,298.8409011,283.0399642,274.3550185
