Gene,SRR5961806,SRR5961810,SRR5961811,SRR5961815,SRR5961817,SRR5961819,SRR5961822,SRR5961823,SRR5961829
NUDCD3,87.27475837,91.40588905,101.0288767,84.95624107,80.32706176,93.37539854,104.6682965,87.81674162,111.123519
NUDT1,1.379891559,1.97110573,1.625798944,2.393485213,1.801108212,1.406231079,1.47838556,1.582644935,1.250825056
NUDT10,6.955029362,11.54898483,10.78653698,9.584698396,8.97820357,10.10660222,10.89110238,13.04914729,15.53461525
NUDT11,15.58260924,27.46852114,24.30940568,20.49538662,18.62001354,21.40309704,22.0934441,26.3330179,30.68579658
NUDT12,17.4343463,24.55254376,20.86798019,20.36537589,35.11469682,30.22557365,33.44321162,33.39607669,35.22827514
NUDT13,8.253833071,4.438259543,5.570295642,4.375779252,5.564343371,4.211628217,4.601992547,6.419880951,4.266931072
NUDT14,4.549791909,4.47914326,8.063973863,6.579104359,5.019806864,4.938712886,6.897961424,7.108187593,8.713648866
NUDT15,5.603308555,11.35751786,10.22703847,10.51021186,10.26110249,9.203897266,10.01989172,9.82198544,11.79661535
NUDT16,79.53105634,68.05756667,87.82575117,81.35292528,67.37681256,82.39897706,77.33603853,69.00597666,83.92482795
NUDT16-DT,3.406273392,2.104604147,1.564265965,1.523975934,2.286949157,2.161462127,1.687875533,2.728538986,1.401704928
NUDT16L1,7.349489383,5.613715028,6.514463577,6.800557068,6.777625134,5.954956903,5.68683684,5.54153773,6.495512112
NUDT16L2P,1.685100188,0.783256488,1.365617754,0.740210777,1.183986615,1.39255843,1.670000643,1.513436391,1.281795434
NUDT17,2.833713622,1.486587832,2.048525969,1.233744456,2.7751032,1.725239752,3.203666203,2.607736454,2.147374146
NUDT18,4.483360633,2.829064237,3.87674798,2.096866444,2.461973622,2.670856822,3.595696314,3.66105632,2.701451957
NUDT19,4.862950055,4.804948403,4.745500803,6.198123196,5.080956334,4.286805824,4.308048725,4.93207578,3.859942357
NUDT2,9.28528286,13.51201268,12.50818634,12.91793316,12.45018789,11.12022076,13.64829148,10.63937907,14.88341628
NUDT21,116.89851,247.0911843,189.5973945,204.4215102,239.3274647,209.0999117,251.8556085,239.5768137,293.9934565
NUDT22,3.523081255,2.985976393,4.503493791,3.948041517,3.16519936,2.904178218,3.406641652,3.268511851,2.823101801
NUDT3,7.007154287,6.549538015,7.464412055,6.419963358,4.986696197,6.325989347,6.860545635,5.340602568,5.41634632
NUDT4,33.30605111,50.95785402,55.80059177,40.02722662,37.64329369,45.65620887,53.5781338,55.95471257,51.54761814
NUDT4B,0.191633384,0.205303992,0.271776965,0.319176565,0.306318788,0.400861095,0.345136225,0.219790898,0.301095921
NUDT5,11.62058402,10.88525276,9.470992035,10.26719278,14.5202198,11.37220218,12.40057343,12.31058986,11.06409593
NUDT6,1.554822619,1.73161617,2.033149032,2.566013317,2.851481937,2.303015782,2.809764501,2.297105623,1.801157947
NUDT7,1.826798933,3.061133028,2.364926328,2.304484768,3.847350199,2.656416685,3.419462447,3.187597108,2.778285046
NUDT9,19.71261941,22.31607901,22.03063562,24.68537887,24.07348539,25.33325112,24.93735912,25.141706,26.18977904
NUDT9P1,3.317141521,2.939214426,2.150588974,3.093172868,2.392026995,2.133243392,1.653025505,3.241966749,1.959368253
NUF2,0.970944517,0.899640283,0.565689025,0.833797993,1.09706086,0.756300879,1.487177496,0.682211258,1.030780992
NUFIP1,12.68960779,13.91146966,15.65465593,15.78933993,16.02540996,14.63090798,14.50431849,16.90568948,17.76137515
NUFIP2,162.1743929,175.4655774,137.0306206,182.6298936,197.4418113,171.0394165,184.6256883,187.3587249,189.8877295
NUGGC,0.157367076,0.240847454,0.280569193,0.345631691,0.829270475,0.209004702,0.323910628,0.240652925,0.264917593
NUMA1,120.2454733,71.66730462,100.7567055,97.94735458,72.37261214,102.5851825,74.78298629,77.28386601,61.52701278
NUMB,51.58449155,44.21919556,52.60648395,55.65617202,44.22074283,54.18382811,44.09833341,48.40879645,43.96897477
NUMBL,22.10283617,12.2669175,21.25050517,11.89116032,9.917968253,12.98760593,11.25875109,14.55916193,9.584068679
NUP107,22.5264509,19.52704683,20.3084123,21.53187714,26.65235526,28.35087538,28.16939821,23.97814214,26.80231472
NUP133,67.67488311,86.88828206,70.96554144,72.45483227,100.2377064,91.11628202,96.04686729,85.62165506,101.2575856
NUP153,54.31409986,61.09449445,68.3207807,64.57033582,66.31867109,66.02770697,64.36562323,66.50345148,59.44705374
NUP155,34.01415292,42.10140555,41.89224002,41.02198038,48.15535372,47.90179487,49.75256026,47.94120309,47.03524087
NUP160,29.0810053,21.68421178,22.14392542,22.7830029,26.30224481,26.83483414,23.76754836,24.47452493,21.96024913
NUP188,29.8430026,17.7893797,21.5961236,17.94050121,17.20654348,22.66751864,19.07379983,17.8216039,17.21557984
NUP205,45.66293549,47.5161296,49.13699776,43.92373676,54.02171368,52.2512375,53.77960877,52.28034332,57.24546888
NUP210,22.70858934,14.0673495,16.83165391,15.43907019,11.65447375,15.51041258,13.17999072,17.61515144,10.64033259
NUP210L,4.54836044,2.661243271,2.244935127,2.344110478,2.287595786,2.819056867,1.604401532,3.183053199,1.655385578
NUP214,61.50296453,37.07216448,52.80445414,48.18810022,36.37932745,51.14082508,38.4413459,39.24577564,33.15465953
NUP35,9.024875038,13.19610587,12.57747717,13.23180787,14.504564,13.05903654,15.19885208,14.19971277,12.65402948
NUP37,2.044237671,2.06839762,1.95693606,1.877003436,3.10006622,2.474630659,2.454480037,1.888710604,2.843889927
NUP42,17.14106195,22.66299503,21.43774366,24.62367683,19.57983055,20.82791548,24.58229359,22.10824051,20.46010194
NUP43,11.45113146,13.37057138,10.49006735,13.09313355,15.58659382,13.86568667,15.54970453,16.01274114,11.92201885
NUP50,57.63116077,83.55051195,75.4345538,77.82009762,78.31281627,79.75461018,84.58504998,80.93608955,91.31897888
NUP50-DT,4.73964638,11.7179076,9.281293732,7.590535731,8.596013232,7.668870398,9.236621786,8.990411756,8.574757105
NUP54,25.09371952,33.23469546,31.58760731,33.89110744,39.26987369,34.7547841,40.07853364,39.04967343,37.78946183
NUP58,50.30796594,64.1045278,60.32099515,62.86406282,66.70488201,65.42376918,71.2295169,70.43887662,77.01257068
NUP62,15.77884,10.52223856,10.45265308,9.800339296,9.829395167,11.42656717,10.03193291,11.86090434,10.23590309
NUP62CL,0.588141934,0.190938907,0.485300692,0.328811632,0.433902857,0.89475099,0.385184522,0.286177032,0.399040314
NUP85,13.89608314,10.23691016,12.23497764,12.34012825,10.98365874,12.58915325,11.328606,12.90061373,8.750613299
NUP88,25.3698457,23.03164529,21.81062179,21.42407094,20.53438567,20.18797813,22.83446576,24.22207654,26.8223626
NUP93,48.38604521,43.94792653,54.15004971,47.37141572,46.81294992,54.52711988,46.60882767,50.11288576,47.34824193
NUP98,71.95395507,69.10856842,74.91309712,72.40601023,76.63414507,76.15910137,76.24319526,75.62920288,71.64796321
NUPR1,2.306735714,1.267992761,1.260618751,1.4606728,1.490930158,0.976841152,1.809702453,1.828424105,1.660375165
NUPR2,0.702198041,0.773784981,0.796693138,0.637469962,1.184109652,0.410350033,0.385424812,0.368171432,0.520126782
NUS1,22.99037747,32.13564333,20.51228917,27.26537471,28.52322554,27.79742379,28.76611517,33.50127946,28.29293693
NUSAP1,1.53648036,1.463189975,1.743245193,1.417346335,2.027779577,1.49988007,1.426664519,1.762242,0.844945624
NUTF2,31.89498411,35.18697531,37.22174436,35.74586077,36.19837807,32.13397677,30.8288748,29.11550146,31.60934621
NUTM2A,1.830426247,0.579540676,1.305995855,0.444851233,0.473336268,0.771921965,0.108755156,1.29858471,0.474388537
NUTM2A-AS1,4.584775341,3.364521014,3.944184492,1.420089851,6.306429713,3.255380023,0.604929529,3.621194035,3.443496355
NUTM2B,3.451535605,1.289474877,1.265172545,1.823266996,0.665975553,1.184814785,0.561060624,2.030094623,0.980326113
NUTM2B-AS1,19.61040141,13.82121341,14.75454374,14.39117827,11.87478136,6.984395504,11.47122065,14.65782725,9.666915476
NUTM2D,0.621921821,0.230321793,0.365873984,0.047218098,0.215250782,0.278391265,0.154877445,0.387473483,0.180957146
NUTM2F,0.436478498,0.346381997,0.550239555,0,0.286233655,0.180351832,0.465841793,0.296659053,0.133349716
NUTM2G,1.364159298,0.347970176,0.773867405,1.073623425,0.599054273,0.271768132,0.584972127,1.341086629,0.267922264
NVL,25.62673461,21.68849193,25.36876189,25.05870212,24.52336804,25.26897339,25.46446947,23.95600918,20.02728092
NWD1,28.2587084,24.33272381,18.42886235,26.68019109,41.0096096,29.1760124,25.94361798,20.25381539,17.29223605
NWD2,32.66397476,51.54754912,54.8629707,51.018246,36.4474463,30.69218543,40.90187057,50.77011614,39.25046314
NXF1,30.24301339,25.9740877,35.95838198,36.09074319,23.77816203,33.48541389,24.94774231,31.42138886,19.58115725
NXF5,1.291490709,0.288254619,0.457902243,0.496396849,0.648433188,0.62536026,0.491045521,0.205729857,0.443887639
NXN,4.288302842,3.708586253,3.693000513,3.177350082,4.777319756,2.425710431,2.332508944,2.765366331,2.272998191
NXNL2,1.345275027,0.621712803,0.778118454,0.919234432,0.51894341,0.514991927,0.65876779,0.040338354,0.538788056
NXPE1,1.468792727,1.265028821,1.347863005,0.974116141,1.784760674,0.863495897,1.452338148,2.44433424,1.018137793
NXPE2,1.05876166,0.599248001,0.770606586,0.941860602,0.953044494,0.724314477,0.729162017,0.763729588,0.455118031
NXPE3,64.39724458,44.30703778,57.71425102,66.15126178,58.78067082,64.83857152,55.41646278,62.79463523,52.57762613
NXPE4,0.75739993,0.667176433,0.343729428,0.621043056,0.980957525,0.563320388,0.824519682,0.965208828,0.396677629
NXPH1,26.9107928,38.57948997,26.42632686,35.29957083,38.23767802,33.82507495,34.08435282,30.53063383,29.09780864
NXPH2,8.315230579,18.9166379,11.28880402,11.70363262,19.0853524,11.32062805,13.7215318,15.43313127,14.5166194
NXPH3,12.03825052,5.346666579,7.850620431,8.626729968,6.507935876,6.715136566,8.745346655,6.157107816,7.883730961
NXPH4,0.20943363,0.058532364,0.165298925,0.177328544,0.044785527,0.152381173,0.131198222,0.083550125,0.164531906
NXT1,1.228706205,0.9619545,0.723835594,0.968748764,1.162154354,0.856740973,1.225622068,0.686555388,0.872461504
NXT2,3.987666575,4.139385958,1.322779296,3.688866181,5.917059473,4.147161844,4.99891389,4.935344504,4.022102844
NYAP1,32.67960696,21.28554691,26.54066997,20.69177163,18.02887056,15.70210359,18.76225344,17.99391541,13.5073908
NYAP2,50.60238713,55.50229926,68.8142429,52.72839924,50.53748169,41.89331798,42.50082286,52.5028036,40.41493013
NYNRIN,11.14491107,5.81287475,7.736551684,7.941041934,5.962282466,6.930296673,6.009935822,5.269970068,4.684953652
OAF,6.407555043,5.524705495,2.668876287,3.742280693,7.403085917,4.655636587,4.64378695,4.700740207,2.6982988
OARD1,9.833974622,13.78085776,11.9434907,15.16010337,14.3396696,15.26242882,14.54015904,14.01969064,13.83910117
OAS1,4.903712174,3.765971157,3.798806837,4.350552014,4.071559453,4.755037858,5.242041763,4.797735033,3.583123998
OAS2,5.942347103,2.561138318,2.882791059,3.822415281,2.529605783,3.752895457,3.464102949,4.010950099,2.108798197
OAS3,6.15235888,1.880956679,3.264161817,3.084908134,2.644979097,2.551283805,2.593431609,1.015302348,1.634287377
OAT,89.73832748,192.9184535,151.815092,150.918488,202.4972962,168.9233989,212.359273,185.8202651,232.4140694
OAZ1,84.54081952,156.3480228,167.1512378,128.4119192,126.9414584,116.9817716,144.2711658,143.0902971,136.5909761
OAZ2,25.23534044,19.78597174,25.87046759,24.59198538,24.2290112,25.02734142,23.20996393,26.12636565,19.07636826
OAZ3,1.290726333,0.921868844,1.144910134,1.226727552,0.796415452,0.938167013,0.631171843,1.543182208,1.253672505
OBI1,16.99034634,24.01905434,20.87037062,22.09331782,24.23234961,26.41846307,26.56865976,25.89979927,29.02962271
OBI1-AS1,2.863702201,2.930439733,0.988021851,2.832188464,2.298026603,1.650356737,1.898155792,2.048797337,1.76295103
OBSCN,39.19572294,18.28928904,34.68859257,27.16955109,29.89769966,19.9786194,21.13600946,22.07897502,13.91012144
OBSCN-AS1,2.678069868,1.843189765,3.204193022,1.646946971,2.215236263,1.335430995,1.40313214,1.787095357,0.860687389
OBSL1,50.0980987,34.07017527,42.95281983,35.69109302,30.9399748,29.88180639,35.58987511,35.47671965,28.15759138
OCA2,2.633638741,2.197286345,3.437578101,3.941560211,1.662129535,2.578486977,2.216312814,3.20772803,2.728146793
OCEL1,1.415978473,1.876084938,1.396980273,1.493387016,0.797358737,1.507213841,1.143282769,1.098380655,1.241372136
OCIAD1,76.15278971,143.0875401,120.0595147,119.0368477,150.5034619,127.3035752,149.4186749,139.5345626,151.7130694
OCIAD2,4.269279593,6.740393543,7.801064812,8.060750952,5.835176874,6.663952638,6.604508862,7.284741216,6.902103407
OCLNP1,0,1.199703018,0.980910491,0,0,0.137791156,0.474545623,0.755504645,0.038811781
OCM,0.271589956,0.07759052,0.215696555,0.194857985,0.414089773,0.555490464,0.33913699,0.207663888,0.19202595
OCRL,57.6297154,56.4961583,67.76536925,63.16305189,60.86008636,69.90873926,67.79071379,67.6846554,71.15509246
ODAD1,0.955676441,0.502944753,1.027214751,1.031083263,0.296864066,0.841724574,0.531456923,0.653812886,0.296361818
ODAD2,1.6814284,1.96032199,2.272406108,1.672706959,2.140431036,1.126434045,1.496332537,1.966301364,1.340362486
ODAD3,2.673605909,3.645515666,3.492999409,3.100178377,1.713448335,2.385206726,1.634258873,2.767032573,2.248908421
ODAD4,6.045012609,3.854909221,5.786853128,4.508616121,3.955346751,5.344031611,3.888289173,3.920577734,3.498137246
ODAPH,0.503679709,0.05139151,0.326548633,0.467084251,0.271320184,0.445969726,0.622038161,0.696892888,0.584117963
ODC1,16.70742693,28.83630121,27.42944182,30.89355877,36.47093819,28.06725383,30.07008772,27.9230334,30.67043476
ODC1-DT,0.556527318,0.397485649,0.545316791,0.33706497,0.211510452,0.42332755,0.510271374,0.657642692,0.377590548
ODF2,45.24583602,39.8275213,42.59175823,40.02456002,36.76047744,36.4497068,32.98312076,34.87467928,30.6164162
ODF2L,58.20472118,51.97093401,63.48739862,51.2699657,53.26718691,58.63091739,57.91952674,65.65538965,53.36193244
ODR4,46.77286869,41.91915995,34.28531693,44.99927466,51.10141022,45.61112866,45.42860702,50.38510376,37.10751739
OFD1,36.73824104,29.61489838,29.82199996,34.40987406,36.31003839,38.22454123,38.1959513,35.31834166,32.72091266
OGA,395.3416944,437.6513101,413.7788525,499.132673,474.8201644,483.9819396,457.5548656,505.7728265,506.7885352
OGDH,87.27200383,60.38656334,81.18855907,69.76592199,63.54356789,75.05485986,62.18399224,68.81270537,66.97019369
OGDHL,46.28583293,39.62201879,50.93623191,41.26250379,41.19672725,47.20551824,47.75972228,47.05934461,48.81428523
OGFOD1,25.24020465,26.11447484,28.21233167,27.99193629,30.01687209,29.61034577,32.79698429,29.90237566,39.16777138
OGFOD2,3.583161256,2.36961377,3.071596895,2.448395411,2.519468888,2.689671896,2.625958836,2.800650701,2.981757568
OGFOD3,11.93650504,6.254251731,9.463313027,8.298351372,7.807664917,7.595284618,8.411210362,8.191788854,5.034569759
OGFR,19.21623603,16.60330524,20.30514517,13.96659714,12.83759911,15.18878877,18.75764522,15.66538073,15.73714663
OGFR-AS1,0.563159327,0.432016647,0.662608513,0.19240506,0.430859738,0.36843539,0.380661735,0.70172584,0.278560893
OGFRL1,246.2539487,263.8277378,150.7710686,246.5567853,303.5238335,249.2354325,299.0458333,283.9212298,285.7304339
OGFRP1,1.015759222,0.399014272,1.181261644,0.468500167,0.587013037,0.661041973,0.487841657,0.893173624,0.179546523
OGG1,9.730625346,10.69062333,13.57386867,10.05524124,9.689402116,8.131970344,9.1934871,9.066544555,7.352009121
OGN,3.782054828,4.178173277,3.766208107,4.545766114,4.790878451,5.210992676,4.233954036,6.074956143,3.697965294
OGT,301.8522902,389.1394117,310.3022423,327.327373,352.719759,369.6990291,383.2933055,436.7379287,434.9488517
OIP5,0.401367206,0.329666405,0.27322762,0.4113849,0.345461011,0.410463735,0.50119109,0.705857439,0.283784128
OIP5-AS1,82.59870256,108.2480426,120.2156114,119.2375317,116.6829329,133.012949,119.0575002,116.5551794,99.65398033
OLA1,69.78679452,106.8347255,109.2341128,105.7021537,108.8799201,100.0571093,107.9782909,111.0996699,136.7256207
OLAH,0.601194707,0.541402525,0.148282118,0.509034685,0.771360984,0.534626172,0.602582699,0.559619216,0.32855721
OLFM1,351.2814371,513.9190711,526.9676386,438.3897751,397.5631547,334.961091,398.9253814,386.391531,468.9229019
OLFM2,33.27161803,21.08676835,21.13528851,19.80541665,20.94968804,18.08357883,17.05060791,16.43830865,13.72979755
OLFM3,43.05106897,111.219638,91.77589911,76.89676928,92.02824179,98.97910713,112.2292655,115.064131,140.6927027
OLFM4,1.263339414,1.297068361,1.045149256,1.510682845,2.563085562,2.86289152,2.174179336,2.817436387,2.212413468
OLFML1,1.274969057,0.910614605,0.904088875,1.35346202,1.769244321,1.396997971,1.005975847,1.079320889,1.037393013
OLFML2A,2.508361585,1.02792947,1.772863773,1.496218849,2.882001989,1.796794403,2.13290823,2.012276037,1.259878372
OLFML2B,4.149628249,2.454075153,2.818829811,5.44517772,1.858937046,2.776695169,3.655864876,1.29341171,3.612954523
OLFML3,1.635599159,5.381110226,3.55347278,6.723522111,7.590873437,4.254465395,5.465311019,4.576724209,2.009416978
OLIG1,14.0957939,6.488730584,8.022901419,10.1117269,7.140092615,7.15465888,6.14757381,4.798164346,3.985555484
OLIG2,12.99957501,9.821130664,6.676082255,11.48475819,12.65386771,8.128218183,8.798805792,4.914044663,6.950413964
OLMALINC,6.540061812,3.641854912,4.27602486,6.703294737,3.966266983,4.48290278,4.525190593,2.415583068,2.416554179
OLR1,4.782495943,4.884561867,9.875462889,9.26451901,8.997154027,8.314505769,12.65593739,9.836807341,7.85243959
OMA1,27.00082803,12.77159734,24.23633054,16.60914115,41.39671459,37.47837274,27.06316546,36.61041018,34.15652494
OMD,5.247981837,3.671744454,3.037859717,2.963919949,7.690741335,8.812106478,6.275440013,6.469498402,6.878404506
OMG,48.12174601,90.37616096,67.52449753,63.08923622,110.111965,83.71960097,125.768153,101.0580976,127.8196926
ONECUT1,0.617304986,0.24920128,0.274060169,0.550184571,0.27721093,0.19961913,0.902314834,0.533571436,0.231936095
ONECUT2,8.566329683,11.6047081,13.07305228,11.98698679,10.17752062,12.71843743,10.13517475,14.18894171,15.29024777
OOSP1,0.49679754,0.31747514,0.533985918,0.696795995,0.48868447,0.656341435,0.150693733,0.679754401,0.328662024
OPA1,146.4022433,233.8279243,226.0542308,209.4901995,230.8587621,227.9793804,255.5623374,241.1727801,292.2810433
OPA1-AS1,0.418489242,1.027453017,0.682532937,0.911485354,1.106322824,1.04561786,1.130563429,1.23994745,0.924656733
OPA3,18.69737997,14.60249063,18.55202291,13.05889516,15.16834129,10.96851404,14.73445736,12.0631742,12.05090741
OPALIN,75.32322707,35.83844663,34.86584994,79.38734304,87.86149395,108.1486147,82.19792851,57.11362626,68.0556527
OPCML,132.6135481,159.7953654,149.9003795,149.9017662,150.7438013,152.4111385,172.4618324,181.8891204,206.7736559
OPHN1,102.0482374,78.05646229,60.35714483,85.95789208,87.12027707,71.77904451,75.71975601,69.51767018,64.28270603
OPLAH,2.428666291,2.366856293,2.472217996,1.884410643,1.752680785,1.941386998,1.918601783,0.971895049,1.105552738
OPN3,7.800616115,9.992564738,12.84727998,8.382181017,9.987570376,10.90167802,13.70466346,12.23690541,15.22164696
OPN4,0.925282048,0.267915992,0.624204012,0.230686077,0.602681136,1.255470158,0.720629059,0.650127601,0.510798329
OPN5,5.789694147,4.464075405,3.931336739,3.326747756,6.870846291,2.83404484,5.182089462,7.344683416,4.134915551
OPRD1,3.061247691,1.745872068,1.995794679,1.662487862,1.101130655,1.316817483,1.579953382,1.676919367,1.579356063
OPRK1,7.706809039,5.48815751,7.918533136,10.5089156,7.301417575,7.58768985,9.455421653,9.178170005,10.05511408
OPRL1,0.950078425,1.066323715,2.987408477,1.252017467,3.578040989,2.220824838,2.398818244,1.452903356,2.836264703
OPRM1,32.32006644,29.18626654,31.695618,31.71709209,23.83573658,41.13989325,43.66102737,61.12440208,49.52551648
OPTN,135.6082033,149.1897038,166.2885872,173.4625743,140.832853,155.7899962,157.1989324,160.8211716,190.2741659
OR10A2,1.832544265,1.25194222,0.572519716,0.843866097,0.992745852,0.59259345,0.408172245,0.934136819,0.625936598
OR10A4,1.992260061,1.460366985,1.457336961,2.041984735,0.850933218,0.584903069,0.881289478,1.603502712,0.514844589
OR10A5,2.049085208,0.932986102,0.523087087,1.54891828,0.667674833,0.785822018,0.590472094,0.900896995,0.925617529
OR10AD1,2.633068933,2.407172235,1.971685432,1.889151256,1.903700699,1.542208174,1.239299896,1.691175936,1.696210663
OR10V2P,0.860148823,0.341299821,0.51505803,0.171425569,0.376045315,0.333198149,0.091801377,0.365383027,0.112622732
OR11H4,0.809113482,0.181622247,0.314741567,0.1421671,0.102330008,0.19343013,0.355287133,0.459580948,0.236095904
OR13C5,0.732900965,0.299117768,0.980014869,1.046305074,1.029903075,1.143734818,0.603415703,1.160813716,1.110413491
OR13D1,1.044774958,0.289344507,0.483824808,0.415228102,0.817975664,0.495572165,0.655382374,1.043407427,0.636522821
OR13J1,2.568750116,0.869051942,1.595265821,0.748287482,0.518659057,1.080953299,0.831124981,0.82700002,0.531058018
OR14I1,6.212686261,11.6140327,10.23598207,9.579308228,9.033989987,8.663849582,9.029192966,11.2356386,8.106225055
OR1F1,0.946103667,0.450487177,0.715614167,0.511795294,0.491178024,0.464226628,0.429144203,1.607583305,0.35098524
OR1J2,0.345462091,0.406391367,0.069167837,1.083081859,0.349815159,0.170033388,0.13663678,0.4661439,0.191573939
OR1K1,0.554270322,0.086059488,0.218733468,0.172901313,0.36742998,0.448088716,0.231479158,0.294822787,0.132524305
OR1L4,0.639491364,0.076123439,0.145109599,0.152938889,0.209682667,0.336901212,0.307130391,0.325979809,0.251193499
OR1L8,0.885481653,0.867336708,0.688896896,1.011306019,0.062215792,0.376332502,0.558930055,0.464269378,0.596261111
OR1Q1,1.902864133,3.164964247,2.247656681,4.782383655,1.551277152,1.550976138,1.852826459,3.42815652,1.863502673
OR2A1,0.761230152,0.446602092,0.493525272,0.501576197,0.708684487,0.126377039,0.208913277,0.083150567,0.085432212
OR2AG1,0.44147891,0.537890663,0.530352974,0.479115265,0.472587108,0.169004902,0.149668496,0.317708108,0.469237362
OR2AG2,1.9153332,2.481904032,1.521156298,2.131406821,1.211177828,1.424539664,1.629506475,2.552427427,1.655162848
OR2AK2,0.970619309,0.641247414,0.936050577,0.596906955,0.560926424,0.767022448,0.699243269,1.44720753,0.343135102
OR2C1,0.359056876,0.16485901,0.523768264,0.420592629,0.126140433,0.309969374,0.270985468,0.431424862,0.261928208
OR2D2,0.984027864,0.566158276,0.558224462,0.616359421,0.537754425,0.177886569,0.315067964,1.17041586,0.515370843
OR2D3,1.925158914,1.232139604,0.850998074,1.076295717,0.873078541,0.76706121,0.912593897,2.561698023,1.492770896
OR2L13,2.072822576,3.969829906,4.581583153,3.320605472,3.133975262,2.426707907,3.642867868,3.968188893,2.026475469
OR2L1P,1.032425411,1.058807655,0.780906233,0.841128279,1.015565144,0.762949854,1.347683938,2.024143759,0.353546635
OR2L2,0.911651129,1.227833652,1.566274806,0.40045927,0.755843264,0.67804557,0.500390124,1.553468701,0.491106383
OR2L3,0.433020736,0.400237171,1.098183292,0.078322671,0.425949188,0.639386936,0.660604672,0.233715919,0.500268881
OR2L5,0.74085882,0.875817587,0.753602393,0.549874038,0.866973163,0.973781539,0.490778532,2.070573247,0.441533689
OR2L8,0.59646947,0.505890827,0.359516333,0.305678354,0.522555234,0.329254761,0.537127762,1.197194746,0.644309634
OR2M4,0.12271163,0.321360225,0.232041646,0.293473555,0.201179432,0.171126476,0.176805222,0.093828117,0.224939755
OR2T8,1.099231927,1.880585442,2.001250401,1.283877005,1.018415505,1.021949783,1.375076973,3.596548958,0.461904743
OR2W3,0.338007334,0.563297568,1.303876638,0.277154908,0.365736168,0.314243531,0.735922169,0.447976764,0.177026618
OR3A1,0.483224991,0.635768193,0.346264919,0.782030161,0.600421353,0.567475674,0.342012458,0.7000766,0.879128116
OR3A2,1.244343961,0.627346871,0.55364544,1.250393579,0.336006288,0.952707931,0.609342851,0.14924766,0.632539886
OR51B5,0.796433169,0.697278394,0.961906917,0.36865671,0.63179583,0.716554325,1.3819546,0.942922844,0.484398282
OR52B6,0.580928998,0.216476837,0.286567334,0.155329138,0.17391713,0.422676349,0.800621528,0.502129623,0.019842616
OR52D1,0.976195089,0.085027172,0.108054838,0.244038993,0.046841615,0.154949801,1.166382626,0.218464705,0.037409893
OR52N4,0.206820852,0.424685212,0.645295267,0.158987159,0.178012901,0.600875597,0.645647968,0.751164765,0.162479297
OR52W1,0.613724924,0.310489135,0.522235616,0.340731538,0.226388379,0.499254555,0.196503645,0.312845402,0.38169795
OR5C1,0.581604429,0.148355838,0.188534626,0.06387007,0.122594229,0.386224564,0.11971237,0.444708039,0.261091879
OR6A2,0.935785972,1.45466939,0.874353611,1.184822701,0.717451568,0.818818816,0.528744318,0.589254517,1.275714033
OR6T1,0.211623917,0.358974277,0.24010224,0.406698417,0.260209928,0.122965983,0.02540931,0.364078088,0.311723632
OR6X1,0.529537875,0.342189202,0.429141441,0.31014547,0.496085839,0.093773029,0.339096942,0.269931174,0.217908477
OR7E12P,0.720960013,0.068657009,0.19086198,0.468004454,0.189116321,0.044684833,0.207754546,0.294006668,0.094398183
OR7E2P,0.953247114,0.429999659,0.711530259,0.308538675,0.604556769,0.37314885,0.289148706,0.690512712,0.216779542
ORAI1,0.511034402,0.19118706,0.193268175,0.19953877,0.359063453,0.294113132,0.233748561,0.223284905,0.172058867
ORAI2,20.29197241,13.03409367,17.92838655,14.79395086,13.02272082,11.55568856,11.30980733,14.29272052,11.74792921
ORAI3,3.043742077,2.36859535,1.649356311,2.048765179,2.703569394,1.837225753,2.74910735,2.362050799,1.802304351
ORC1,0.54468087,0.207479798,0.247191525,0.4652296,0.214314332,0.354470734,0.296474874,0.444240472,0.385113142
ORC2,35.94076832,36.12011229,32.23552322,35.44719077,42.18384347,41.74886493,40.22118301,39.99104905,40.04342535
ORC3,36.85907369,48.4392273,45.8816534,41.04422479,54.47634967,48.70905228,57.38111476,54.11191713,54.976244
ORC4,59.72560826,93.46685795,84.28972724,78.63035494,97.37878758,95.03957781,102.2483087,100.4208238,112.2657086
ORC5,24.82324416,31.15953021,33.64608919,33.39545131,36.02924845,35.45134757,41.00402042,35.04727132,37.72264504
ORC6,2.906965917,3.862393518,4.146948146,3.220511309,3.332570913,3.179517622,3.428748312,4.249341696,4.114061916
ORMDL1,23.20340506,35.26508198,26.04780695,29.3094648,41.10816783,36.71304032,42.71854142,45.6040609,41.10013036
ORMDL2,1.326412992,2.186208791,1.823255095,1.960844476,2.747505965,2.158027814,2.670668755,2.106427201,2.565010225
ORMDL3,24.11473654,30.6415315,26.26084502,24.01117201,24.22242461,23.77018383,26.64025544,24.87077593,25.93372261
OS9,93.19076644,100.9689941,88.57505836,94.51262399,109.6938137,93.87830706,99.04447166,94.07300783,115.6576604
OSBP,88.71510517,73.7890492,80.63885562,83.59210127,84.90233536,91.36749079,90.10189248,97.86022671,95.70501806
OSBP2,35.6676913,24.2329226,35.97416258,26.40981662,23.2317786,22.58565588,21.4562757,21.41902849,16.82758649
OSBPL10,20.93665041,21.99368448,25.81967892,21.00603095,19.13647844,20.89129135,20.81011244,24.77859281,21.14732202
