compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
Gemcitabine,4,6,0.66666667,Ribonucleotide reductase inhibitor,NA,-0.59023356,NA,NA,NA,NA,NA,NA,0.34642549,-0.46278843,NA,NA,NA,-0.34515731,-0.5594367,NA,NA,NA,NA,NA,NA,NA,NA,0.435532,NA,-0.36355883,NA,NA,NA,-0.38593158,0.50102112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3952192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephaeline,3,6,0.5,Protein synthesis inhibitor,NA,NA,NA,-0.52888685,NA,NA,NA,-0.35403357,NA,NA,NA,NA,-0.51994967,0.38147284,-0.58999694,NA,NA,NA,NA,NA,0.45469444,NA,-0.51335549,-0.46917235,NA,NA,NA,NA,NA,NA,0.49483057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cycloheximide,5,6,0.83333333,Protein synthesis inhibitor,NA,NA,NA,0.5308728,NA,-0.4152891,NA,NA,0.45506589,NA,NA,NA,0.45248535,0.45055241,-0.44742443,NA,NA,NA,NA,NA,-0.42105874,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45376399,NA,NA,NA,NA,-0.58824047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61392634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56528933,NA,NA,NA,NA,NA,NA,NA,NA
tetrahydropalmatine,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34110146,-0.58824044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32488258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nilotinib,8,5,1.6,Abl kinase inhibitor|Bcr-Abl kinase inhibitor,NA,NA,NA,0.65002211,NA,-0.42964176,NA,NA,0.56870427,NA,NA,NA,-0.4389648,0.57800594,NA,0.49886521,NA,-0.40553245,0.62086455,NA,NA,0.45490812,-0.58740345,-0.360131,0.44965538,NA,NA,NA,NA,NA,0.44023486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olopatadine,0,2,0,Histamine receptor antagonist,NA,NA,NA,NA,NA,-0.58393446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38457557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmethylclomipramine,1,1,1,Selective serotonin reuptake inhibitor (SSRI),NA,NA,NA,NA,NA,NA,-0.58259575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37145803,NA,NA,NA,NA,NA,NA,NA,NA
Acetylcysteine,0,2,0,Mucolytic agent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35084255,NA,-0.58096198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Decitabine,4,6,0.66666667,DNA methyltransferase inhibitor,NA,NA,NA,-0.5026915,NA,NA,NA,NA,NA,NA,NA,NA,0.33767151,NA,NA,NA,NA,NA,NA,-0.57919828,0.51027308,NA,0.43433258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39028041,NA,NA,NA,NA,-0.36392234,NA,-0.42901721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37789651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39860894,NA,NA,NA,NA,NA,NA,NA,NA
Lonidamine,2,2,1,Glucokinase inhibitor,0.33414389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40567601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45132367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57857269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aloisine,1,3,0.33333333,CDK inhibitor|CFTR channel agonist|Glycogen synthase kinase inhibitor,NA,NA,NA,0.3811342,NA,-0.41034966,NA,NA,-0.57507308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41826792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Verrucarin A,1,8,0.125,Protein synthesis inhibitor,NA,NA,NA,0.69153779,NA,-0.40774756,NA,-0.40541928,NA,NA,NA,NA,-0.57484446,-0.43891316,-0.54254962,NA,NA,NA,NA,NA,NA,NA,-0.44914635,-0.51331271,NA,NA,NA,NA,NA,NA,-0.50920901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lexibulin,9,3,3,Tubulin inhibitor,NA,NA,NA,0.50607981,NA,NA,NA,NA,NA,-0.42352061,NA,NA,0.33649283,0.45817554,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45353611,NA,NA,NA,NA,NA,NA,0.43756044,NA,NA,NA,0.35374341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4056916,NA,NA,NA,0.35581879,NA,NA,0.45496361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40578749,NA,NA,NA,NA,-0.57446445,NA,NA,NA,NA,NA,NA,NA,NA,NA
O-Demethylated Adapalene,7,11,0.63636364,Retinoid receptor agonist,NA,NA,0.43693238,0.46879976,NA,NA,NA,NA,0.5022942,NA,NA,NA,-0.50081528,0.76505509,-0.57285309,NA,NA,NA,NA,NA,NA,NA,-0.38985915,NA,NA,-0.57245804,NA,NA,NA,NA,0.43980463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42590975,NA,-0.43178428,NA,NA,NA,-0.56192847,NA,NA,NA,NA,-0.40053003,NA,NA,NA,NA,NA,NA,NA,NA,0.36358116,0.48033042,NA,-0.37725518,NA,NA,NA,NA,NA,NA,-0.56578131,-0.39019585,NA,NA,NA,NA,NA,NA
Primaquine,1,4,0.25,Antimalarial agent|DNA inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49413157,-0.3844472,NA,NA,NA,NA,NA,NA,NA,NA,-0.35646501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57135898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43250758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Securinine,3,3,1,GABA receptor antagonist|TP53 activator,NA,NA,NA,NA,NA,NA,-0.56747501,NA,0.49632267,NA,NA,NA,0.44600784,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3774521,NA,NA,NA,NA,NA,NA,NA,0.41423008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35089844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rifampicin,3,7,0.42857143,NA,NA,NA,NA,-0.44140933,NA,0.38425124,NA,NA,NA,NA,NA,NA,NA,-0.44734592,NA,-0.52982375,-0.56742933,0.32694044,0.39972489,NA,NA,-0.50358226,NA,NA,-0.38007064,NA,NA,NA,NA,NA,-0.42906901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niguldipine,1,3,0.33333333,Adrenergic receptor antagonist|Calcium channel blocker,NA,NA,NA,-0.55986661,NA,-0.56729269,NA,NA,-0.33981304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36908701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tigecycline,1,1,1,Bacterial 30S ribosomal subunit inhibitor,NA,NA,NA,-0.5668429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50180681,NA,NA,NA
Loperamide,4,9,0.44444444,Mu opioid receptor agonist,NA,NA,-0.41888112,-0.42623019,NA,-0.34927434,-0.36729422,NA,NA,0.44629443,NA,NA,NA,NA,-0.55925739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36186418,NA,NA,NA,-0.5666638,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49392215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34799658,NA,NA,NA,NA,NA,NA,0.38888744,-0.44262444,NA,0.66901256,NA,NA,NA,NA,NA
Olaparib,9,10,0.9,PARP inhibitor,NA,NA,NA,-0.43212139,NA,-0.47964339,-0.36033462,NA,0.36012596,NA,NA,NA,NA,-0.39322037,-0.34904262,NA,NA,NA,NA,0.52369124,0.4157246,NA,-0.51407811,-0.34161923,NA,NA,NA,NA,NA,NA,-0.45998155,NA,NA,0.36295652,-0.56556161,NA,0.3492954,0.4042964,NA,NA,NA,-0.37339501,0.46017749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40101498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48971486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyclosporin A,2,8,0.25,Calcineurin inhibitor,NA,NA,NA,-0.47110623,NA,0.56394694,NA,0.35804063,-0.46600067,NA,NA,NA,-0.49816348,-0.35797447,-0.56492394,NA,NA,NA,NA,NA,NA,NA,-0.3505279,-0.38063985,NA,NA,NA,NA,NA,NA,-0.49644483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enzastaurin,4,9,0.44444444,PKC inhibitor,NA,NA,NA,-0.35032403,NA,0.42460183,NA,NA,NA,NA,NA,NA,-0.51543644,0.40000113,0.49666109,0.53075242,NA,NA,-0.56323997,NA,NA,-0.40085569,-0.43693584,-0.41241349,-0.54118844,NA,NA,NA,NA,NA,-0.37579878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53440241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rottlerin,2,8,0.25,MAP kinase inhibitor|Protein kinase inhibitor,NA,NA,NA,NA,NA,-0.41540044,NA,NA,-0.49310307,NA,NA,NA,0.36992129,-0.56274633,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70221124,NA,NA,NA,NA,NA,-0.45723271,-0.4254913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41993106,NA,NA,NA,NA,NA,NA,-0.44797792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37920183,NA,NA,NA,NA,NA,NA,NA,NA
Isocycloheximide,2,7,0.28571429,Protein synthesis inhibitor,NA,NA,NA,0.52668063,NA,-0.44464572,NA,NA,0.49359885,NA,NA,NA,-0.44052885,-0.38102371,-0.56266383,NA,NA,NA,NA,NA,-0.43581156,NA,-0.3750665,NA,NA,NA,NA,NA,NA,NA,-0.48739017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sumatriptan,1,1,1,Serotonin receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56261783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35449252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kinetin Riboside,1,7,0.14285714,Apoptosis stimulant,-0.36956483,-0.37981788,NA,NA,NA,NA,NA,NA,-0.43097537,NA,NA,NA,NA,-0.34624031,-0.43281826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45024125,NA,NA,NA,NA,NA,-0.56249934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35354309,NA,NA
Talniflumate,0,3,0,Cyclooxygenase inhibitor,NA,NA,NA,NA,NA,-0.41093604,NA,NA,-0.54923458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55996129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Manumycin-A,2,14,0.14285714,Farnesyltransferase inhibitor|NFkB pathway inhibitor,NA,NA,NA,-0.55987631,-0.4134372,NA,NA,NA,NA,NA,NA,NA,0.38733121,-0.50724569,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3775115,NA,-0.34886955,NA,NA,NA,NA,-0.39723043,-0.39842922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40777194,-0.34247532,NA,NA,NA,NA,NA,-0.36945765,NA,-0.43991117,NA,NA,NA,NA,NA,NA,-0.41826827,NA,NA,NA,-0.44667112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33419894,NA,NA,NA,-0.52537708,NA,NA
Nefopam,1,2,0.5,Cyclooxygenase inhibitor,NA,NA,NA,-0.55936941,NA,NA,-0.36843233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40083341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bifemelane,1,3,0.33333333,Acetylcholine release stimulant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41247407,-0.5593284,-0.43316931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34392275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pifithrin,5,3,1.66666667,TP53 inhibitor,NA,NA,NA,NA,NA,0.34137875,NA,NA,0.48951371,0.49205735,NA,NA,NA,-0.55848917,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34419505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33763198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42506096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61028848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Triciribine,1,3,0.33333333,AKT inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44481408,-0.55813047,-0.51379557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36550391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oxetane,2,5,0.4,NA,NA,NA,NA,-0.4461286,NA,-0.42175251,NA,NA,NA,NA,NA,NA,NA,0.67127278,NA,NA,NA,NA,NA,NA,NA,NA,-0.36338614,-0.42960618,NA,NA,NA,NA,NA,NA,-0.55758869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39250057,NA,NA,NA
Diphenyleneiodonium,1,2,0.5,Nitric oxide synthase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55754565,NA,0.3596201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46274875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emetine,0,10,0,Protein synthesis inhibitor,NA,NA,NA,-0.52659239,NA,-0.47911949,NA,NA,NA,NA,NA,NA,-0.53507811,-0.5093741,-0.5366458,NA,NA,NA,NA,NA,NA,NA,-0.55736178,-0.39596447,NA,NA,NA,NA,NA,NA,-0.46977165,NA,NA,NA,NA,-0.49303651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47972625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
METERGOLINE,1,2,0.5,Dopamine receptor agonist|Serotonin receptor antagonist,NA,NA,NA,-0.55554929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38003856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3228647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Semagacestat (LY450139),1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55488689,NA,NA,NA,NA,NA,NA,NA,NA,0.38506756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avicin-D,2,3,0.66666667,NFkB pathway inhibitor,NA,NA,NA,-0.55389702,NA,-0.46541642,NA,NA,NA,NA,NA,NA,NA,0.41080628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44795961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3555752,NA,NA,NA
Tosedostat,8,10,0.8,Peptidase inhibitor,NA,NA,NA,NA,0.3674121,-0.35219233,NA,NA,-0.37874497,NA,NA,-0.40300225,0.43355045,0.52273767,-0.35723906,NA,NA,NA,NA,NA,NA,NA,0.41242188,0.45945172,NA,NA,NA,NA,NA,NA,0.43610458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46344098,NA,NA,NA,NA,NA,NA,-0.4636581,NA,NA,-0.36144941,NA,NA,-0.41003834,NA,NA,NA,-0.45584514,NA,NA,NA,NA,-0.55320893,NA,NA,NA,NA,NA,NA,0.37977114,NA,NA,-0.36541904,NA,NA,NA,NA,NA,NA
Etodolac,1,2,0.5,Cyclooxygenase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34148385,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32517051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54967648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isoflupredone Acetate,1,3,0.33333333,Glucocorticoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,-0.3717522,0.34353054,NA,NA,NA,NA,NA,-0.5495203,NA,NA,NA,NA,NA,NA,NA,-0.35963169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fluvastatin,2,2,1,HMGCR inhibitor,NA,NA,NA,NA,NA,NA,-0.5494898,NA,0.34339525,NA,NA,NA,NA,NA,-0.51029136,NA,NA,NA,NA,NA,NA,NA,NA,0.4263568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halofantrine,0,3,0,Antimalarial agent,NA,NA,NA,-0.36900989,NA,NA,NA,NA,NA,NA,NA,NA,-0.54897845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45122127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
